,name,basekV,latitude,longitude
1685,m3036164,7.2,46.74469478,-119.2094639
1686,l3066813,7.2,46.6809619,-119.1880796
1687,l3197660,7.2,46.74894136,-119.1927619
1688,l3086079,7.2,46.67830164,-119.0882712
1689,l2936276,7.2,46.67786608,-119.0894096
1690,l3159037,7.2,46.75760624,-119.1833114
1691,m1069738,7.2,46.75800738,-119.1826144
1692,l3160108,7.2,46.72112826,-119.2516609
1693,l3160117,7.2,46.74680612,-119.1975093
1694,l3215549,7.2,46.74819474,-119.1973879
1695,l3178969,7.2,46.71902642,-119.2511476
1696,l2729401,7.2,46.71935128,-119.252401
1697,l3178974,7.2,46.76173124,-119.1932169
1698,m3327098,7.2,46.7627589,-119.1932532
1699,l3197624,7.2,46.76499684,-119.2080745
1700,m1027101,7.2,46.76643924,-119.2097049
1701,m1026339,7.2,46.617385,-119.2229779
1702,l3198358,7.2,46.66426242,-119.1458028
1703,l3104859,7.2,46.66578042,-119.1458602
1704,l3216361,7.2,46.74910026,-119.2282062
1705,l2729434,7.2,46.7480205,-119.2291497
1706,l3234185,7.2,46.75663958,-119.1825849
1707,l3065750,7.2,46.75521884,-119.1825564
1708,l3254229,7.2,46.72986458,-119.1804558
1709,l3216339,7.2,46.60034154,-119.2404525
1710,l3085389,7.2,46.6016998,-119.2419017
1711,m1026307,7.2,46.59980004,-119.2365795
1712,l2673322,7.2,46.70782934,-119.240596
1713,l2766730,7.2,46.70703554,-119.2407773
1714,m1009771,7.2,46.70765152,-119.2382636
1715,l2914323,7.2,46.70766512,-119.2369847
1716,m1009827,7.2,46.7184239,-119.248965
1717,m1009832,7.2,46.71877134,-119.2503987
1718,l2766715,7.2,46.71937742,-119.2477391
1719,l2860479,7.2,46.71906972,-119.2498952
1720,m1009838,7.2,46.71977398,-119.2515057
1721,m1009834,7.2,46.71902634,-119.2511474
1722,l2804245,7.2,46.71983402,-119.2508101
1723,l2991901,7.2,46.72011078,-119.2563638
1724,l3216338,7.2,46.71881572,-119.2551085
1725,m1009855,7.2,46.721644,-119.2533211
1726,l2991927,7.2,46.72330016,-119.2530337
1727,l3085388,7.2,46.5991132,-119.2345991
1728,l2897764,7.2,46.60241898,-119.235936
1729,l2991918,7.2,46.60413822,-119.236479
1730,l2785526,7.2,46.61705804,-119.2187176
1731,l2766727,7.2,46.61837554,-119.2233362
1732,n1140820,7.2,46.69374404,-119.2229788
1733,l2876847,7.2,46.69582974,-119.2253938
1734,m1026969,7.2,46.74318628,-119.2088467
1735,l2879066,7.2,46.74194458,-119.2093094
1736,m1026990,7.2,46.74770818,-119.2107224
1737,m1026989,7.2,46.74720992,-119.2116994
1738,m1027001,7.2,46.75134836,-119.2106136
1739,m1027004,7.2,46.75266086,-119.2106506
1740,l3122815,7.2,46.75703358,-119.2292881
1741,l3197635,7.2,46.68200776,-119.1927229
1742,l2804258,7.2,46.68157196,-119.193816
1743,l2766722,7.2,46.6841647,-119.1989906
1744,l3214064,7.2,46.7280373,-119.2017272
1745,m1047725,7.2,46.7287221,-119.200974
1746,m1047728,7.2,46.72921498,-119.1995929
1747,l2804255,7.2,46.72918074,-119.1979674
1748,m1047769,7.2,46.74060112,-119.1991775
1749,l3197632,7.2,46.74030098,-119.1967141
1750,m1047795,7.2,46.74602218,-119.1975779
1751,l2973149,7.2,46.7508954,-119.2065213
1752,l2916603,7.2,46.75634158,-119.2087712
1753,m1047834,7.2,46.7636641,-119.207852
1754,m1047825,7.2,46.75778946,-119.1883437
1755,m1069731,7.2,46.75772478,-119.1868713
1756,l2726975,7.2,46.7567876,-119.1883436
1757,m1047826,7.2,46.75783728,-119.1893552
1758,l2710505,7.2,46.76017712,-119.191512
1759,m1047835,7.2,46.76402626,-119.2070099
1760,m1047836,7.2,46.7667246,-119.20775
1761,l2879061,7.2,46.6811161,-119.1863969
1762,m1069532,7.2,46.72592824,-119.1727477
1763,l2691965,7.2,46.7267432,-119.1723851
1764,l2804271,7.2,46.72573554,-119.1773518
1765,m1069558,7.2,46.7295239,-119.1799345
1766,m1069619,7.2,46.73722826,-119.1762699
1767,m1069597,7.2,46.73565694,-119.1823586
1768,m1069620,7.2,46.73725918,-119.1762428
1769,l3254228,7.2,46.73815526,-119.1837046
1770,m1069640,7.2,46.7414389,-119.1803257
1771,m1069632,7.2,46.74058004,-119.1824011
1772,m1069730,7.2,46.75759628,-119.1839252
1773,l2710504,7.2,46.75841236,-119.1863918
1774,l2690941,7.2,46.7594174,-119.1826044
1775,m1108276,7.2,46.64395496,-119.1490374
1776,l2805036,7.2,46.64452624,-119.1454061
1777,p893610,7.2,46.66299376,-119.1424259
1778,m1108299,7.2,46.66296092,-119.1420763
1779,m1108300,7.2,46.6629684,-119.1419602
1780,l3179607,7.2,46.69419648,-119.1407535
1781,l3216988,7.2,46.69358456,-119.1424561
1782,m1125911,7.2,46.67047748,-119.1333179
1783,p829963,7.2,46.67120372,-119.1336319
1784,m1125916,7.2,46.67126508,-119.1337195
1785,m1125913,7.2,46.6710472,-119.1335393
1786,m1125940,7.2,46.67904166,-119.1319858
1787,l3048963,7.2,46.6786682,-119.1323463
1788,l3254915,7.2,46.68111136,-119.1337445
1789,m1125966,7.2,46.6929438,-119.1394784
1790,p895102,7.2,46.69318094,-119.1367536
1791,p895106,7.2,46.6932251,-119.1385678
1792,m1125982,7.2,46.69418608,-119.1358603
1793,l3029055,7.2,46.69463722,-119.1349668
1794,p829960,7.2,46.6768164,-119.1256068
1795,m1142826,7.2,46.67839922,-119.1271365
1796,l2861223,7.2,46.6772668,-119.0917642
1797,m1209763,7.2,46.67749588,-119.0863755
1798,l3085397,7.2,46.74608168,-119.2070972
1799,m3036172,7.2,46.67831776,-119.0882291
1800,l2691943,7.2,46.76420298,-119.1952694
1801,l3189189,7.2,46.69317414,-119.2231667
1802,n1141478,7.2,46.6770131,-119.1257969
1803,l3048887,7.2,46.6933297,-119.1392443
1804,l3068944,7.2,46.67050858,-119.1333253
1805,l2748124,7.2,46.75693622,-119.1839526
1806,l2785535,7.2,46.73517148,-119.1823378
1807,n1136668,7.2,46.71453,-119.2034513
1808,p827529,7.2,46.71459386,-119.2034373
1809,l2673320,7.2,46.69597066,-119.2121855
1810,l3048209,7.2,46.69690454,-119.2120744
1811,l2859391,7.2,46.70822786,-119.2412941
1812,l2710508,7.2,46.76640356,-119.2097498
1813,l2822860,7.2,46.76504724,-119.2114888
1814,l2710546,7.2,46.68640814,-119.2050741
1815,m4362181,7.2,46.68662638,-119.2054324
1816,l2879071,7.2,46.6842255,-119.1998896
1817,l2766732,7.2,46.64919712,-119.2110555
1818,m1026485,7.2,46.6493467,-119.2112078
1819,l2767409,7.2,46.66932416,-119.114391
1820,m1142800,7.2,46.66846304,-119.1156105
1821,l2785547,7.2,46.68562014,-119.2041137
1822,m1047457,7.2,46.6859516,-119.2046583
1823,l2804248,7.2,46.7532047,-119.2106838
1824,m1027005,7.2,46.7531566,-119.2116994
1825,l2804257,7.2,46.75581978,-119.2285523
1826,l2860485,7.2,46.75582592,-119.2295703
1827,l2804272,7.2,46.72685894,-119.1780892
1828,l2841641,7.2,46.72629158,-119.1769099
1829,l2860483,7.2,46.74325572,-119.210543
1830,l3141397,7.2,46.74341266,-119.2118323
1831,l2860506,7.2,46.75571634,-119.2330979
1832,m1027019,7.2,46.7569465,-119.235931
1833,l3029504,7.2,46.68443978,-119.2012335
1834,l2879077,7.2,46.69193754,-119.2090966
1835,m1026693,7.2,46.69329218,-119.2103487
1836,l2897784,7.2,46.6496183,-119.2112414
1837,m1026496,7.2,46.65023026,-119.2115099
1838,l2897789,7.2,46.74464142,-119.1801026
1839,m1069662,7.2,46.74545316,-119.179713
1840,l2911069,7.2,46.72083692,-119.2641619
1841,l2948732,7.2,46.71781438,-119.2651493
1842,l2936213,7.2,46.71635522,-119.1476257
1843,m1108527,7.2,46.71596084,-119.1490374
1844,l2954347,7.2,46.73778652,-119.2268929
1845,m1026953,7.2,46.73778578,-119.2263707
1846,l2970845,7.2,46.6662574,-119.1477075
1847,l2897771,7.2,46.66593144,-119.1491607
1848,m3037537,7.2,46.72087766,-119.2641528
1849,l2991915,7.2,46.6951226,-119.2122834
1850,l3046854,7.2,46.68473664,-119.2021801
1851,l3029518,7.2,46.69039854,-119.1810084
1852,l2897807,7.2,46.69101102,-119.1824094
1853,m1047453,7.2,46.68500078,-119.2030224
1854,l3082988,7.2,46.67127054,-119.1146748
1855,m1149225,7.2,46.67029106,-119.1145178
1856,l3085410,7.2,46.72918022,-119.1778717
1857,l2860499,7.2,46.73000498,-119.1787796
1858,l3119793,7.2,46.6432313,-119.1994072
1859,m1047371,7.2,46.64294504,-119.2000605
1860,l3139086,7.2,46.68521866,-119.2053979
1861,l3029520,7.2,46.68449898,-119.2061615
1862,l3142079,7.2,46.6663978,-119.1311485
1863,m3036162,7.2,46.66637048,-119.1311206
1864,l3160100,7.2,46.7531252,-119.2123634
1865,l3085390,7.2,46.7540774,-119.2124604
1866,l3160104,7.2,46.68982198,-119.2066398
1867,m1047471,7.2,46.69105664,-119.2078495
1868,l3160868,7.2,46.67152178,-119.1150187
1869,m1209758,7.2,46.6753494,-119.0816256
1870,l3214112,7.2,46.68834366,-119.2066427
1871,l2973146,7.2,46.71797856,-119.2551031
1872,l3216342,7.2,46.69561862,-119.1822632
1873,l2879063,7.2,46.6951652,-119.1831734
1874,l2860501,7.2,46.74000984,-119.1983536
1875,l3217064,7.2,46.67016012,-119.1188583
1876,l3200222,7.2,46.6699337,-119.1227833
1877,l3254206,7.2,46.71838012,-119.2481184
1878,l3254214,7.2,46.68717792,-119.206338
1879,l2798067,7.2,46.690923,-119.137151
1880,l2822859,7.2,46.6038946,-119.2391855
1881,l2822857,7.2,46.71767016,-119.2450091
1882,m3019248,7.2,46.71632094,-119.2485416
1883,l2748139,7.2,46.7220799,-119.2523277
1884,l3029507,7.2,46.61801648,-119.2216678
1885,m1026492,7.2,46.6500221,-119.2104208
1886,p827542,7.2,46.64939414,-119.2113205
1887,m1026487,7.2,46.64948248,-119.2112246
1888,l3048231,7.2,46.65077602,-119.2102582
1889,l2691959,7.2,46.65084542,-119.2117897
1890,l2991916,7.2,46.69330638,-119.2086052
1891,m1026699,7.2,46.69401266,-119.2114931
1892,m1026704,7.2,46.6943374,-119.2123046
1893,m1026722,7.2,46.6953214,-119.2112482
1894,l2841634,7.2,46.69199838,-119.2124515
1895,m1026736,7.2,46.6963285,-119.2110749
1896,m1026745,7.2,46.69782036,-119.2106837
1897,l3029183,7.2,46.69907454,-119.2102701
1898,p875742,7.2,46.72689582,-119.2369175
1899,m1026916,7.2,46.72780094,-119.2350408
1900,l3197634,7.2,46.72782944,-119.2352226
1901,l2729408,7.2,46.72842974,-119.235183
1902,m1026949,7.2,46.73704108,-119.2293386
1903,m1026951,7.2,46.73761946,-119.2280158
1904,l3008232,7.2,46.737719,-119.2258547
1905,l2764399,7.2,46.73822138,-119.2263716
1906,m1026972,7.2,46.74321504,-119.2095046
1907,l2748152,7.2,46.74461826,-119.2270952
1908,p901905,7.2,46.75578428,-119.2281123
1909,l2785522,7.2,46.75695224,-119.2348964
1910,l2801949,7.2,46.75693578,-119.2394439
1911,l2860480,7.2,46.76815008,-119.2108523
1912,l2691948,7.2,46.6840608,-119.2034124
1913,l2913406,7.2,46.68605456,-119.2023618
1914,l3216349,7.2,46.69117242,-119.2075665
1915,l2973180,7.2,46.69112868,-119.2091514
1916,p901912,7.2,46.70832904,-119.2019255
1917,l2973160,7.2,46.71291116,-119.2055224
1918,m1047780,7.2,46.74307842,-119.2045682
1919,l3178975,7.2,46.73906504,-119.2120488
1920,l3066811,7.2,46.7445371,-119.2033962
1921,l2860500,7.2,46.74696842,-119.1959305
1922,p827555,7.2,46.74593628,-119.1977017
1923,m1047796,7.2,46.74604688,-119.2001068
1924,l3010562,7.2,46.7453003,-119.2019995
1925,l3122810,7.2,46.75764288,-119.208399
1926,l3254203,7.2,46.76994232,-119.2066838
1927,p827576,7.2,46.69008874,-119.180467
1928,m1069462,7.2,46.69582356,-119.1818111
1929,m1069463,7.2,46.6958395,-119.181776
1930,p873787,7.2,46.69604824,-119.1817599
1931,p901927,7.2,46.72247024,-119.1747959
1932,m1069526,7.2,46.7248271,-119.1801754
1933,l2673331,7.2,46.7243881,-119.1797778
1934,m1069530,7.2,46.7251356,-119.1799047
1935,l2785534,7.2,46.72585542,-119.1720537
1936,m1069574,7.2,46.73132412,-119.1825555
1937,l2710530,7.2,46.73077396,-119.1831087
1938,l2973171,7.2,46.73248564,-119.1748695
1939,l3122835,7.2,46.73410218,-119.1784865
1940,l2801902,7.2,46.73433256,-119.1765265
1941,l3197653,7.2,46.73543244,-119.1840796
1942,m1069600,7.2,46.73643056,-119.1753527
1943,l3102793,7.2,46.73705194,-119.1746974
1944,m1069610,7.2,46.73698316,-119.17616
1945,l2991929,7.2,46.73718252,-119.1754125
1946,l3160113,7.2,46.74080658,-119.1789021
1947,l2935547,7.2,46.74609892,-119.1804195
1948,l3195318,7.2,46.61255352,-119.1475725
1949,m1108269,7.2,46.64296172,-119.1497205
1950,l2729405,7.2,46.64195128,-119.1494438
1951,l3179699,7.2,46.64278652,-119.14586
1952,l3141394,7.2,46.71594328,-119.1491002
1953,m1142798,7.2,46.66760192,-119.1185625
1954,m1142801,7.2,46.66873498,-119.118647
1955,m1142799,7.2,46.66760696,-119.116836
1956,m1142808,7.2,46.67217094,-119.1163856
1957,l2861219,7.2,46.67622904,-119.1247829
1958,l3160864,7.2,46.67912766,-119.125837
1959,p829979,7.2,46.67878262,-119.0882564
1960,m1209748,7.2,46.6706806,-119.0818341
1961,l3142099,7.2,46.67072098,-119.0832084
1962,m1209749,7.2,46.6718856,-119.0863755
1963,l2748840,7.2,46.6693056,-119.084784
1964,m1209750,7.2,46.6719961,-119.086437
1965,l3086075,7.2,46.67353218,-119.0871542
1966,m1209751,7.2,46.67201596,-119.0863755
1967,m1209752,7.2,46.6728463,-119.0838684
1968,m1209753,7.2,46.67362044,-119.0817037
1969,m3021569,7.2,46.71501416,-119.2485419
1970,l3315860,7.2,46.713481,-119.2496581
1971,l2955055,7.2,46.66666468,-119.1304726
1972,l2879753,7.2,46.665645,-119.1315936
1973,l3231269,7.2,46.72275468,-119.2646328
1974,m3327097,7.2,46.76296632,-119.1945932
1975,l3448661,7.2,46.76286152,-119.1953187
1976,n1136353,7.2,46.72254494,-119.1745307
1977,l2820535,7.2,46.72259346,-119.1743586
1978,n1139256,7.2,46.6900274,-119.1806144
1979,l2973178,7.2,46.69018282,-119.1816448
1980,p895117,7.2,46.72598074,-119.1728103
1981,l3195365,7.2,46.70780894,-119.2020749
1982,p901910,7.2,46.68127504,-119.1811919
1983,n1139257,7.2,46.69024328,-119.1805801
1984,l2916617,7.2,46.73649702,-119.1771053
1985,n1139252,7.2,46.68126694,-119.1813075
1986,l3122812,7.2,46.6812595,-119.181414
1987,p895082,7.2,46.7163976,-119.1468918
1988,n1142106,7.2,46.71638106,-119.1471781
1989,l2710516,7.2,46.74262832,-119.2306898
1990,l2691944,7.2,46.74298286,-119.232092
1991,l2785538,7.2,46.72263132,-119.1854177
1992,l2897793,7.2,46.72344326,-119.1859739
1993,l2839305,7.2,46.68116646,-119.1051966
1994,m1166361,7.2,46.68086428,-119.106887
1995,l2841627,7.2,46.6681752,-119.1973856
1996,l3254216,7.2,46.66756576,-119.1990651
1997,l2879075,7.2,46.67704756,-119.2073918
1998,l3251830,7.2,46.67626546,-119.2077898
1999,l2897792,7.2,46.72149372,-119.1845512
2000,l2992656,7.2,46.68093756,-119.1043812
2001,m1166356,7.2,46.68011148,-119.1041407
2002,l3085402,7.2,46.62915978,-119.2131667
2003,m1026394,7.2,46.62931292,-119.212995
2004,l3120502,7.2,46.70644676,-119.2244337
2005,m1026792,7.2,46.70535738,-119.2227065
2006,l3122826,7.2,46.63588304,-119.1938641
2007,m1047358,7.2,46.63736032,-119.1937282
2008,l3216348,7.2,46.66918756,-119.1943968
2009,m1026387,7.2,46.628254,-119.2143672
2010,m1026773,7.2,46.7023831,-119.2204107
2011,l3195751,7.2,46.70069938,-119.220474
2012,m1026906,7.2,46.72656718,-119.2164607
2013,l2916598,7.2,46.72695424,-119.2143866
2014,l3048212,7.2,46.72550428,-119.2153719
2015,l2691973,7.2,46.72544786,-119.2136075
2016,m1026961,7.2,46.74211502,-119.2293556
2017,l2897781,7.2,46.63865926,-119.1937849
2018,m1047406,7.2,46.66935902,-119.19394
2019,m1047432,7.2,46.67768022,-119.207058
2020,p827504,7.2,46.70238304,-119.1879915
2021,n1136993,7.2,46.71756216,-119.2021026
2022,n1137988,7.2,46.73180288,-119.1996458
2023,l2804251,7.2,46.64304552,-119.1823763
2024,p827548,7.2,46.7213108,-119.1844259
2025,m1089205,7.2,46.71672796,-119.1648864
2026,m1089200,7.2,46.71597124,-119.1652328
2027,l2692661,7.2,46.68176252,-119.107378
2028,l2989600,7.2,46.68098334,-119.1071373
2029,m1166369,7.2,46.68176208,-119.1046384
2030,p829978,7.2,46.68170442,-119.1046204
2031,m3037452,7.2,46.6266899,-119.2150194
2032,n1136368,7.2,46.72140608,-119.1844912
2033,l2972930,7.2,46.71741032,-119.2017821
2034,n1137957,7.2,46.70250152,-119.1879224
2035,l3104119,7.2,46.70306728,-119.1875921
2036,l2991908,7.2,46.73174098,-119.1989491
2037,l2897778,7.2,46.62666156,-119.2150205
2038,l2954354,7.2,46.63407864,-119.2021969
2039,l2673321,7.2,46.63489538,-119.2023372
2040,l2991919,7.2,46.62012084,-119.215092
2041,m1026361,7.2,46.62133968,-119.2151079
2042,l3104131,7.2,46.6236772,-119.2151023
2043,m1026377,7.2,46.62455066,-119.2151004
2044,l3104133,7.2,46.63111708,-119.2005499
2045,m1047323,7.2,46.63249838,-119.2019777
2046,p827531,7.2,46.61805446,-119.2149904
2047,m1026343,7.2,46.61814246,-119.2150037
2048,m1026344,7.2,46.61827592,-119.2150238
2049,m1026366,7.2,46.62233914,-119.2151419
2050,l3048210,7.2,46.62584042,-119.2166374
2051,m1026378,7.2,46.62538012,-119.2150706
2052,p893163,7.2,46.62953464,-119.1989089
2053,m1047314,7.2,46.62957716,-119.1989528
2054,n1137961,7.2,46.62978598,-119.1991693
2055,l3010569,7.2,46.6329325,-119.2024266
2056,p895104,7.2,46.63425772,-119.1932691
2057,l2898457,7.2,46.69525342,-119.1400887
2058,n1139537,7.2,46.6344522,-119.1933403
2059,m1047335,7.2,46.6335317,-119.202975
2060,l2710520,7.2,46.63748634,-119.1855624
2061,m1069131,7.2,46.63763888,-119.1848526
2062,l2673317,7.2,46.68200302,-119.2141145
2063,l2710517,7.2,46.68111666,-119.2127773
2064,l2804252,7.2,46.6293124,-119.2141931
2065,l3195310,7.2,46.6293135,-119.2152656
2066,m1069521,7.2,46.72376608,-119.1861797
2067,l3104128,7.2,46.65932148,-119.1590328
2068,l2673315,7.2,46.65978294,-119.1609499
2069,l3120376,7.2,46.72805172,-119.2160334
2070,m1026925,7.2,46.72928542,-119.2156396
2071,m1026393,7.2,46.6293125,-119.2137364
2072,m1026665,7.2,46.68900768,-119.2202287
2073,l3232933,7.2,46.6871588,-119.2213704
2074,l3235249,7.2,46.72941174,-119.2175234
2075,l2691947,7.2,46.66845044,-119.1936623
2076,m1069133,7.2,46.63773764,-119.1848186
2077,l2710521,7.2,46.63798736,-119.1847326
2078,n1139539,7.2,46.63848088,-119.1871952
2079,m1069524,7.2,46.72468348,-119.1874518
2080,l3254230,7.2,46.7246945,-119.1874671
2081,l3048208,7.2,46.65248016,-119.1670498
2082,l2916602,7.2,46.71596088,-119.1656927
2083,m3036169,7.2,46.6820261,-119.2141494
2084,m1089148,7.2,46.66074674,-119.161871
2085,l2689726,7.2,46.66577412,-119.2045861
2086,m1047400,7.2,46.66550766,-119.2068956
2087,l2691936,7.2,46.73198914,-119.2195414
2088,m1026941,7.2,46.7330338,-119.2194855
2089,l2673312,7.2,46.743248,-119.2336121
2090,m1026890,7.2,46.72496336,-119.2136611
2091,m1026646,7.2,46.68069798,-119.2121084
2092,l2710519,7.2,46.63458572,-119.2037103
2093,m1047344,7.2,46.63510098,-119.2042954
2094,l2729428,7.2,46.68452172,-119.2166591
2095,m1026648,7.2,46.68369496,-119.2158764
2096,l2748132,7.2,46.66708818,-119.200489
2097,l2748140,7.2,46.70120528,-119.2403575
2098,l3141412,7.2,46.70088888,-119.2416435
2099,l2748780,7.2,46.71133952,-119.1361378
2100,l2823544,7.2,46.71209998,-119.1353795
2101,l2764403,7.2,46.71910326,-119.1886363
2102,m1047623,7.2,46.71953462,-119.189502
2103,l2764412,7.2,46.76437164,-119.2281877
2104,n1134470,7.2,46.76486378,-119.2305804
2105,l2766723,7.2,46.69496082,-119.2316052
2106,l3122822,7.2,46.69565804,-119.231095
2107,l2767342,7.2,46.7109768,-119.1368537
2108,l2785519,7.2,46.65054956,-119.1840121
2109,l3104122,7.2,46.65049724,-119.1845677
2110,l2785527,7.2,46.62985886,-119.1967207
2111,l2766729,7.2,46.62904448,-119.1959581
2112,l2804254,7.2,46.73721524,-119.1924312
2113,m1047752,7.2,46.73704108,-119.1925226
2114,l2804262,7.2,46.72173032,-119.2177882
2115,l2841639,7.2,46.72276782,-119.2174883
2116,l2820556,7.2,46.6722528,-119.1966724
2117,m1047410,7.2,46.67180308,-119.1962636
2118,l2821010,7.2,46.70393716,-119.2202838
2119,m1126016,7.2,46.71200568,-119.134862
2120,l2841615,7.2,46.7299243,-119.2203968
2121,m1026931,7.2,46.7304329,-119.2202328
2122,l2841622,7.2,46.7382124,-119.1965384
2123,m1026877,7.2,46.72338712,-119.2173284
2124,l2860482,7.2,46.70257816,-119.1921482
2125,l3254204,7.2,46.69378298,-119.1913662
2126,l2879069,7.2,46.73602938,-119.1969502
2127,l3197633,7.2,46.73428342,-119.1968789
2128,l2879794,7.2,46.67336866,-119.1248491
2129,m1142811,7.2,46.67300358,-119.1252272
2130,l2897772,7.2,46.63610598,-119.2044641
2131,l3101814,7.2,46.63687746,-119.2047466
2132,l2897773,7.2,46.7257639,-119.1986128
2133,l3197631,7.2,46.72595268,-119.1965456
2134,l2916234,7.2,46.6757575,-119.2028536
2135,m1047423,7.2,46.67397156,-119.1989723
2136,l2917330,7.2,46.6721428,-119.1261186
2137,l2861222,7.2,46.67117,-119.127115
2138,l2935555,7.2,46.72580448,-119.1994724
2139,l2935559,7.2,46.63023564,-119.2136691
2140,l3048214,7.2,46.63059894,-119.214135
2141,l2936270,7.2,46.6836912,-119.0826115
2142,l3086078,7.2,46.68288854,-119.0822217
2143,l2954348,7.2,46.7296457,-119.2191034
2144,l2973151,7.2,46.65037902,-119.1817911
2145,m1069187,7.2,46.65057034,-119.1830861
2146,l2973154,7.2,46.73694526,-119.1969407
2147,m1166362,7.2,46.68103922,-119.108839
2148,l2991906,7.2,46.66231602,-119.159982
2149,l2879054,7.2,46.66266296,-119.1589614
2150,l2991907,7.2,46.65006862,-119.1769972
2151,m1069192,7.2,46.65081562,-119.1773946
2152,l2991912,7.2,46.65907606,-119.1571299
2153,l3008279,7.2,46.7203792,-119.1894481
2154,l2785537,7.2,46.72170324,-119.1894845
2155,l3010585,7.2,46.70679292,-119.2260169
2156,m1026798,7.2,46.70632244,-119.2268352
2157,l3027122,7.2,46.71134758,-119.1446318
2158,m1108506,7.2,46.7113322,-119.1445099
2159,l3065665,7.2,46.71037264,-119.1421799
2160,l3235946,7.2,46.71024946,-119.1403261
2161,l3066812,7.2,46.73785774,-119.1976458
2162,l3082992,7.2,46.6700966,-119.1944506
2163,m1027080,7.2,46.76203432,-119.2281545
2164,l3085396,7.2,46.63716984,-119.183371
2165,l3122813,7.2,46.6358969,-119.1798002
2166,m4118755,7.2,46.68191154,-119.0817472
2167,l3101787,7.2,46.76749054,-119.2318403
2168,l3027132,7.2,46.76721874,-119.231259
2169,l3101788,7.2,46.76786908,-119.2326634
2170,l2804283,7.2,46.65023942,-119.1860488
2171,l3120534,7.2,46.71208884,-119.1342614
2172,m1126020,7.2,46.71231944,-119.1325005
2173,l3157167,7.2,46.71748532,-119.1578604
2174,l2785511,7.2,46.71927732,-119.1578905
2175,l3178978,7.2,46.67903444,-119.2093964
2176,l3195315,7.2,46.65049314,-119.1791069
2177,m1069181,7.2,46.6502237,-119.1805123
2178,l2748127,7.2,46.72579372,-119.1956596
