,name,element,length_unit,z_matrix,length,from_bus,to_bus,num_phases,is_switch,is_open
1150,ln6409775-3,line,3,"[[1.6746562+0.93456034j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.01814072,m1047763,n1136027,1,False,False
1151,ln0409774-4_int,line,0,"[[0.001+0.001j 0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.   +0.j   ]]",0.001,n1136027,d6409775-4_int,1,True,False
1152,ln6409775-4,line,3,"[[1.6746562+0.93456034j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.065085962,d6409775-4_int,l2876796,1,False,False
1153,ln6409775-2,line,3,"[[1.6746562+0.93456034j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.051059122,l2876796,m1047756,1,False,False
1154,ln5653458-1,line,3,"[[0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         1.6746562+0.93456034j 0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.037188237,m1069408,l2897774,1,False,False
1155,ln5593231-1,line,3,"[[0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         1.6746562+0.93456034j 0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.080065768,m1069408,l2822867,1,False,False
1156,ln5774470-3,line,3,"[[1.6746562+0.93456034j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.018926079,m1026695,n1138594,1,False,False
1157,ln0774470_sw,line,0,"[[0.001+0.001j 0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.   +0.j   ]]",0.001,n1138594,d5774470-2_int,1,True,False
1158,ln5774470-2,line,3,"[[1.6746562+0.93456034j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.14031407,d5774470-2_int,m1026679,1,False,False
1159,ln5958703-1,line,3,"[[1.6746562+0.93456034j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.008889353,m1026679,p827537,1,False,False
1160,ln6079950-1,line,3,"[[1.6746562+0.93456034j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.069727967,p827537,l3122827,1,False,False
1161,ln5472374-1,line,3,"[[1.6746562+0.93456034j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.05850549,l3122827,l2954355,1,False,False
1162,ln6167754-2,line,3,"[[0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         1.6746562+0.93456034j 0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.010421775,m1026829,n1147859,1,False,False
1163,ln6167754-3,line,3,"[[0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         1.6746562+0.93456034j 0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.006772215,n1147859,p827573,1,False,False
1164,ln6383061-1,line,3,"[[0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         1.6746562+0.93456034j 0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.02105849,p827573,l2710542,1,False,False
1165,ln6229831-1,line,3,"[[0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         1.6746562+0.93456034j 0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.035369712,l2710542,l2729430,1,False,False
1166,ln0017316_sw,line,0,"[[0.   +0.j    0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.001+0.001j 0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.   +0.j   ]]",0.001,l2729430,d6017316-1_int,1,True,False
1167,ln6017316-1,line,3,"[[0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         1.6746562+0.93456034j 0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.10864125,d6017316-1_int,l2766742,1,False,False
1168,ln5562952-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         1.58333602+0.79820251j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.090234048,l2766742,m1009820,1,False,False
1169,ln6019479-1,line,3,"[[1.6735666+0.89313091j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.006724963,m1026851,p827536,1,False,False
1170,ln6440002-3,line,3,"[[1.6735666+0.89313091j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.012536863,p827536,n1137999,1,False,False
1171,ln0440002_sw,line,0,"[[0.001+0.001j 0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.   +0.j   ]]",0.001,n1137999,d6440002-2_int,1,True,False
1172,ln6440002-2,line,3,"[[1.6735666+0.89313091j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.080698075,d6440002-2_int,l2876813,1,False,False
1173,ln6015809-1,line,3,"[[1.6735666+0.89313091j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.079899044,l2876813,l2785531,1,False,False
1174,ln5956488-1,line,3,"[[1.6735666+0.89313091j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.091437278,l2785531,l3216358,1,False,False
1175,ln6228328-1,line,3,"[[1.6746562+0.93456034j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.006711971,m1027055,m1027056,1,False,False
1176,ln5712587-3,line,3,"[[1.6746562+0.93456034j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.031755492,m1027056,n1144667,1,False,False
1177,ln0712587_sw,line,0,"[[0.001+0.001j 0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.   +0.j   ]
 [0.   +0.j    0.   +0.j    0.   +0.j   ]]",0.001,n1144667,d5712587-2_int,1,True,False
1178,ln5712587-2,line,3,"[[1.6746562+0.93456034j 0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.094041184,d5712587-2_int,l3083019,1,False,False
1179,ln5653477-1,line,3,"[[0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         1.6746562+0.93456034j 0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.08548946,m1069572,l3066826,1,False,False
1180,ln81048110-3,line,3,"[[0.90756879+0.27790233j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.008001868,l3214549,m1108393,1,False,False
1181,ln81048110-2,line,3,"[[0.90756879+0.27790233j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.089013029,l2802481,l3214549,1,False,False
1182,ln81048110-1,line,3,"[[0.90756879+0.27790233j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.041186548,m1108423,l2802481,1,False,False
1183,ln5833720-1,line,3,"[[0.       +0.j         0.       +0.j         0.       +0.j        ]
 [0.       +0.j         1.6746562+0.93456034j 0.       +0.j        ]
 [0.       +0.j         0.       +0.j         0.       +0.j        ]]",0.063075385,m1069582,l2933165,1,False,False
1184,ln6108128-2,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         2.50305421+0.97492222j]]",0.006116793,m1047649,n1136997,1,False,False
1185,ln6108128-3,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         2.50305421+0.97492222j]]",0.025288729,n1136997,l3104123,1,False,False
1186,ln5531326-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.069117558,l2804250,l2820583,1,False,False
1187,ln6259985-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.1164721,l2841619,l2785515,1,False,False
1188,ln6292461-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.073601444,l2861197,l3160896,1,False,False
1189,ln6018241-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.080837323,l2936211,l2842329,1,False,False
1190,ln5774451-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.06362585,l3066809,m1069487,1,False,False
1191,ln6199523-2,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.032884598,m1026662,n1140831,1,False,False
1192,ln5986926-2,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.015477,m1047688,n1144664,1,False,False
1193,ln5774463-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.076510505,m1069175,l3197637,1,False,False
1194,ln6017300-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.086987129,m1069189,l2860487,1,False,False
1195,ln6138599-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.13619805,m1069487,m1069488,1,False,False
1196,ln5714045-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.084087684,m1089173,l2673307,1,False,False
1197,ln5591708-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.005494449,m1125952,p901936,1,False,False
1198,ln5740283-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.00682612,m1125955,m1125957,1,False,False
1199,ln5625527-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.11286033,m1125955,l3236004,1,False,False
1200,ln5982822-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.037860101,m1125957,l2936211,1,False,False
1201,ln5924709-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.068907879,m1125959,l2861197,1,False,False
1202,ln5864458-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.006653346,m1125961,m1125959,1,False,False
1203,ln6289479-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.005792265,m1125962,p903490,1,False,False
1204,ln5989326-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.005939628,m1142871,p829956,1,False,False
1205,ln6140925-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.008930409,m1166366,p830058,1,False,False
1206,ln6261048-1,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.24595941,m1166370,l3067506,1,False,False
1207,ln6199523-3,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.12216616,n1140831,l3141402,1,False,False
1208,ln5986926-3,line,3,"[[0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         1.63381629+0.89682971j]]",0.065981339,n1144664,l3178972,1,False,False
