,name,bus,P1,Q1,P2,Q2,P3,Q3
1967,,m1209752,0.0,0.0,0.0,0.0,0.0,0.0
1968,,m1209753,0.0,0.0,0.0,0.0,0.0,0.0
1969,,m3021569,0.0,0.0,0.0,0.0,0.0,0.0
1970,2223664050b0b,l3315860,0.0,0.0,5.84,1.47,0.0,0.0
1971,21249647b0b,l2955055,0.0,0.0,9.73,2.4299999999999997,0.0,0.0
1972,21249674b0b,l2879753,0.0,0.0,9.73,2.43,0.0,0.0
1973,225684682b0b,l3231269,0.0,0.0,5.84,1.46,0.0,0.0
1974,,m3327097,0.0,0.0,0.0,0.0,0.0,0.0
1975,2223878647b0b,l3448661,0.0,0.0,5.84,1.46,0.0,0.0
1976,,n1136353,0.0,0.0,0.0,0.0,0.0,0.0
1977,338981b0b,l2820535,0.0,0.0,9.73,2.4400000000000004,0.0,0.0
1978,,n1139256,0.0,0.0,0.0,0.0,0.0,0.0
1979,337665b0b,l2973178,0.0,0.0,5.84,1.46,0.0,0.0
1980,,p895117,0.0,0.0,0.0,0.0,0.0,0.0
1981,,l3195365,0.0,0.0,0.0,0.0,0.0,0.0
1982,,p901910,0.0,0.0,0.0,0.0,0.0,0.0
1983,,n1139257,0.0,0.0,0.0,0.0,0.0,0.0
1984,339007b0b,l2916617,0.0,0.0,9.73,2.4299999999999997,0.0,0.0
1985,,n1139252,0.0,0.0,0.0,0.0,0.0,0.0
1986,21031694b0b,l3122812,0.0,0.0,14.59,3.66,0.0,0.0
1987,,p895082,0.0,0.0,0.0,0.0,0.0,0.0
1988,,n1142106,0.0,0.0,0.0,0.0,0.0,0.0
1989,321839a0b,l2710516,8.87,2.23,0.0,0.0,0.0,0.0
1990,321838a0b,l2691944,8.870000000000001,2.22,0.0,0.0,0.0,0.0
1991,338986a0b,l2785538,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
1992,338987a0b,l2897793,3.55,0.8900000000000001,0.0,0.0,0.0,0.0
1993,2150292a0b,l2839305,5.32,1.33,0.0,0.0,0.0,0.0
1994,,m1166361,0.0,0.0,0.0,0.0,0.0,0.0
1995,337716a0b,l2841627,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
1996,21398563a0b,l3254216,8.870000000000001,2.22,0.0,0.0,0.0,0.0
1997,337724a0b,l2879075,5.32,1.33,0.0,0.0,0.0,0.0
1998,,l3251830,0.0,0.0,0.0,0.0,0.0,0.0
1999,338985a0b,l2897792,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2000,260627a0b,l2992656,13.3,3.34,0.0,0.0,0.0,0.0
2001,,m1166356,0.0,0.0,0.0,0.0,0.0,0.0
2002,302471a0b,l3085402,13.3,3.34,0.0,0.0,0.0,0.0
2003,,m1026394,0.0,0.0,0.0,0.0,0.0,0.0
2004,294812a0b,l3120502,5.32,1.34,0.0,0.0,0.0,0.0
2005,,m1026792,0.0,0.0,0.0,0.0,0.0,0.0
2006,302731a0b,l3122826,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2007,,m1047358,0.0,0.0,0.0,0.0,0.0,0.0
2008,337717a0b,l3216348,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2009,,m1026387,0.0,0.0,0.0,0.0,0.0,0.0
2010,,m1026773,0.0,0.0,0.0,0.0,0.0,0.0
2011,293681a0b,l3195751,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2012,,m1026906,0.0,0.0,0.0,0.0,0.0,0.0
2013,355933a0b,l2916598,3.5500000000000003,0.8900000000000001,0.0,0.0,0.0,0.0
2014,355934a0b,l3048212,3.55,0.89,0.0,0.0,0.0,0.0
2015,355935a0b,l2691973,5.32,1.33,0.0,0.0,0.0,0.0
2016,,m1026961,0.0,0.0,0.0,0.0,0.0,0.0
2017,138770a0b,l2897781,3.55,0.89,0.0,0.0,0.0,0.0
2018,,m1047406,0.0,0.0,0.0,0.0,0.0,0.0
2019,,m1047432,0.0,0.0,0.0,0.0,0.0,0.0
2020,,p827504,0.0,0.0,0.0,0.0,0.0,0.0
2021,,n1136993,0.0,0.0,0.0,0.0,0.0,0.0
2022,,n1137988,0.0,0.0,0.0,0.0,0.0,0.0
2023,138646a0b,l2804251,3.55,0.89,0.0,0.0,0.0,0.0
2024,,p827548,0.0,0.0,0.0,0.0,0.0,0.0
2025,,m1089205,0.0,0.0,0.0,0.0,0.0,0.0
2026,,m1089200,0.0,0.0,0.0,0.0,0.0,0.0
2027,260650a0b,l2692661,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2028,,l2989600,0.0,0.0,0.0,0.0,0.0,0.0
2029,,m1166369,0.0,0.0,0.0,0.0,0.0,0.0
2030,,p829978,0.0,0.0,0.0,0.0,0.0,0.0
2031,,m3037452,0.0,0.0,0.0,0.0,0.0,0.0
2032,,n1136368,0.0,0.0,0.0,0.0,0.0,0.0
2033,338927a0b,l2972930,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2034,,n1137957,0.0,0.0,0.0,0.0,0.0,0.0
2035,338956a0b,l3104119,8.87,2.22,0.0,0.0,0.0,0.0
2036,338900a0b,l2991908,5.319999999999999,1.3299999999999998,0.0,0.0,0.0,0.0
2037,302468a0b,l2897778,3.55,0.89,0.0,0.0,0.0,0.0
2038,302675a0b,l2954354,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2039,302674a0b,l2673321,8.87,2.23,0.0,0.0,0.0,0.0
2040,302400a0b,l2991919,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2041,,m1026361,0.0,0.0,0.0,0.0,0.0,0.0
2042,302410a0b,l3104131,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2043,,m1026377,0.0,0.0,0.0,0.0,0.0,0.0
2044,293483a0b,l3104133,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2045,,m1047323,0.0,0.0,0.0,0.0,0.0,0.0
2046,,p827531,0.0,0.0,0.0,0.0,0.0,0.0
2047,,m1026343,0.0,0.0,0.0,0.0,0.0,0.0
2048,,m1026344,0.0,0.0,0.0,0.0,0.0,0.0
2049,,m1026366,0.0,0.0,0.0,0.0,0.0,0.0
2050,302412a0b,l3048210,13.3,3.33,0.0,0.0,0.0,0.0
2051,,m1026378,0.0,0.0,0.0,0.0,0.0,0.0
2052,,p893163,0.0,0.0,0.0,0.0,0.0,0.0
2053,,m1047314,0.0,0.0,0.0,0.0,0.0,0.0
2054,,n1137961,0.0,0.0,0.0,0.0,0.0,0.0
2055,302673a0b,l3010569,13.3,3.33,0.0,0.0,0.0,0.0
2056,,p895104,0.0,0.0,0.0,0.0,0.0,0.0
2057,260594a0b,l2898457,3.55,0.89,0.0,0.0,0.0,0.0
2058,,n1139537,0.0,0.0,0.0,0.0,0.0,0.0
2059,,m1047335,0.0,0.0,0.0,0.0,0.0,0.0
2060,138679a0b,l2710520,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2061,,m1069131,0.0,0.0,0.0,0.0,0.0,0.0
2062,21397771a0b,l2673317,5.32,1.33,0.0,0.0,0.0,0.0
2063,310568a0b,l2710517,5.32,1.33,0.0,0.0,0.0,0.0
2064,302473a0b,l2804252,8.87,2.23,0.0,0.0,0.0,0.0
2065,226192185a0b,l3195310,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2066,,m1069521,0.0,0.0,0.0,0.0,0.0,0.0
2067,247057a0b,l3104128,5.32,1.33,0.0,0.0,0.0,0.0
2068,247058a0b,l2673315,3.55,0.89,0.0,0.0,0.0,0.0
2069,226163467a0b,l3120376,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2070,,m1026925,0.0,0.0,0.0,0.0,0.0,0.0
2071,,m1026393,0.0,0.0,0.0,0.0,0.0,0.0
2072,,m1026665,0.0,0.0,0.0,0.0,0.0,0.0
2073,,l3232933,0.0,0.0,0.0,0.0,0.0,0.0
2074,356014a0b,l3235249,3.55,0.89,0.0,0.0,0.0,0.0
2075,337718a0b,l2691947,3.55,0.89,0.0,0.0,0.0,0.0
2076,,m1069133,0.0,0.0,0.0,0.0,0.0,0.0
2077,138680a0b,l2710521,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2078,,n1139539,0.0,0.0,0.0,0.0,0.0,0.0
2079,,m1069524,0.0,0.0,0.0,0.0,0.0,0.0
2080,338989a0b,l3254230,1.77,0.45,0.0,0.0,0.0,0.0
2081,138260a0b,l3048208,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2082,339049a0b,l2916602,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2083,,m3036169,0.0,0.0,0.0,0.0,0.0,0.0
2084,,m1089148,0.0,0.0,0.0,0.0,0.0,0.0
2085,,l2689726,0.0,0.0,0.0,0.0,0.0,0.0
2086,,m1047400,0.0,0.0,0.0,0.0,0.0,0.0
2087,356009a0b,l2691936,5.32,1.33,0.0,0.0,0.0,0.0
2088,,m1026941,0.0,0.0,0.0,0.0,0.0,0.0
2089,321837a0b,l2673312,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2090,,m1026890,0.0,0.0,0.0,0.0,0.0,0.0
2091,,m1026646,0.0,0.0,0.0,0.0,0.0,0.0
2092,302676a0b,l2710519,3.5500000000000003,0.89,0.0,0.0,0.0,0.0
2093,,m1047344,0.0,0.0,0.0,0.0,0.0,0.0
2094,21398402a0b,l2729428,5.32,1.33,0.0,0.0,0.0,0.0
2095,,m1026648,0.0,0.0,0.0,0.0,0.0,0.0
2096,302637a0b,l2748132,5.32,1.33,0.0,0.0,0.0,0.0
2097,391995a0b,l2748140,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2098,391996a0b,l3141412,5.32,1.33,0.0,0.0,0.0,0.0
2099,356803a0b,l2748780,8.87,2.22,0.0,0.0,0.0,0.0
2100,356804a0b,l2823544,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2101,226193078a0b,l2764403,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2102,,m1047623,0.0,0.0,0.0,0.0,0.0,0.0
2103,321874a0b,l2764412,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2104,,n1134470,0.0,0.0,0.0,0.0,0.0,0.0
2105,391986a0b,l2766723,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2106,391987a0b,l3122822,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2107,356802a0b,l2767342,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2108,138566a0b,l2785519,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2109,138565a0b,l3104122,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2110,293522a0b,l2785527,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2111,293523a0b,l2766729,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2112,323418a0b,l2804254,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2113,,m1047752,0.0,0.0,0.0,0.0,0.0,0.0
2114,355938a0b,l2804262,5.32,1.33,0.0,0.0,0.0,0.0
2115,355937a0b,l2841639,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2116,226196648a0b,l2820556,8.87,2.23,0.0,0.0,0.0,0.0
2117,,m1047410,0.0,0.0,0.0,0.0,0.0,0.0
2118,294788a0b,l2821010,13.3,3.33,0.0,0.0,0.0,0.0
2119,,m1126016,0.0,0.0,0.0,0.0,0.0,0.0
2120,356012a0b,l2841615,5.32,1.33,0.0,0.0,0.0,0.0
2121,,m1026931,0.0,0.0,0.0,0.0,0.0,0.0
2122,21384215a0b,l2841622,5.32,1.33,0.0,0.0,0.0,0.0
2123,,m1026877,0.0,0.0,0.0,0.0,0.0,0.0
2124,338954a0b,l2860482,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2125,337715a0b,l3254204,5.32,1.34,0.0,0.0,0.0,0.0
2126,338894a0b,l2879069,3.55,0.89,0.0,0.0,0.0,0.0
2127,338893a0b,l3197633,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2128,260475a0b,l2879794,13.3,3.34,0.0,0.0,0.0,0.0
2129,,m1142811,0.0,0.0,0.0,0.0,0.0,0.0
2130,302679a0b,l2897772,5.32,1.33,0.0,0.0,0.0,0.0
2131,,l3101814,0.0,0.0,0.0,0.0,0.0,0.0
2132,338918a0b,l2897773,3.5500000000000003,0.89,0.0,0.0,0.0,0.0
2133,338920a0b,l3197631,5.32,1.34,0.0,0.0,0.0,0.0
2134,228549643a0b,l2916234,3.55,0.8899999999999999,0.0,0.0,0.0,0.0
2135,,m1047423,0.0,0.0,0.0,0.0,0.0,0.0
2136,260474a0b,l2917330,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2137,260473a0b,l2861222,13.3,3.33,0.0,0.0,0.0,0.0
2138,338917a0b,l2935555,5.32,1.33,0.0,0.0,0.0,0.0
2139,21400185a0b,l2935559,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2140,302474a0b,l3048214,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2141,218472a0b,l2936270,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2142,218473a0b,l3086078,8.87,2.22,0.0,0.0,0.0,0.0
2143,356013a0b,l2954348,8.87,2.22,0.0,0.0,0.0,0.0
2144,138569a0b,l2973151,5.32,1.33,0.0,0.0,0.0,0.0
2145,,m1069187,0.0,0.0,0.0,0.0,0.0,0.0
2146,338897a0b,l2973154,5.32,1.34,0.0,0.0,0.0,0.0
2147,,m1166362,0.0,0.0,0.0,0.0,0.0,0.0
2148,247060a0b,l2991906,3.55,0.89,0.0,0.0,0.0,0.0
2149,247061a0b,l2879054,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2150,138574a0b,l2991907,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2151,,m1069192,0.0,0.0,0.0,0.0,0.0,0.0
2152,247056a0b,l2991912,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2153,,l3008279,0.0,0.0,0.0,0.0,0.0,0.0
2154,338975a0b,l2785537,5.32,1.33,0.0,0.0,0.0,0.0
2155,294810a0b,l3010585,13.3,3.34,0.0,0.0,0.0,0.0
2156,,m1026798,0.0,0.0,0.0,0.0,0.0,0.0
2157,226194865a0b,l3027122,8.87,2.23,0.0,0.0,0.0,0.0
2158,,m1108506,0.0,0.0,0.0,0.0,0.0,0.0
2159,227895952a0b,l3065665,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2160,356800a0b,l3235946,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2161,323263a0b,l3066812,8.87,2.23,0.0,0.0,0.0,0.0
2162,337728a0b,l3082992,5.32,1.33,0.0,0.0,0.0,0.0
2163,,m1027080,0.0,0.0,0.0,0.0,0.0,0.0
2164,138684a0b,l3085396,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2165,138685a0b,l3122813,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2166,,m4118755,0.0,0.0,0.0,0.0,0.0,0.0
2167,321877a0b,l3101787,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2168,321876a0b,l3027132,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2169,321878a0b,l3101788,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2170,138564a0b,l2804283,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2171,,l3120534,0.0,0.0,0.0,0.0,0.0,0.0
2172,,m1126020,0.0,0.0,0.0,0.0,0.0,0.0
2173,226115278a0b,l3157167,5.32,1.33,0.0,0.0,0.0,0.0
2174,339046a0b,l2785511,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2175,337723a0b,l3178978,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2176,226193662a0b,l3195315,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2177,,m1069181,0.0,0.0,0.0,0.0,0.0,0.0
2178,338919a0b,l2748127,5.32,1.33,0.0,0.0,0.0,0.0
2179,228057846a0b,l3215340,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2180,,m1027087,0.0,0.0,0.0,0.0,0.0,0.0
2181,356010a0b,l3216336,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2182,21398815a0b,l3216351,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2183,391981a0b,l2879081,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2184,,m1126005,0.0,0.0,0.0,0.0,0.0,0.0
2185,226029836a0b,l3251808,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2186,,m1027100,0.0,0.0,0.0,0.0,0.0,0.0
2187,,m1047401,0.0,0.0,0.0,0.0,0.0,0.0
2188,,m1009691,0.0,0.0,0.0,0.0,0.0,0.0
2189,302402a0b,l3122824,5.32,1.33,0.0,0.0,0.0,0.0
2190,302405a0b,l2860489,5.319999999999999,1.34,0.0,0.0,0.0,0.0
2191,302469a0b,l3104132,5.32,1.33,0.0,0.0,0.0,0.0
2192,,m1026647,0.0,0.0,0.0,0.0,0.0,0.0
2193,,m1026656,0.0,0.0,0.0,0.0,0.0,0.0
2194,,m1026657,0.0,0.0,0.0,0.0,0.0,0.0
2195,,m1026660,0.0,0.0,0.0,0.0,0.0,0.0
2196,310570a0b,l3160106,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2197,,n1141473,0.0,0.0,0.0,0.0,0.0,0.0
2198,,n1140830,0.0,0.0,0.0,0.0,0.0,0.0
2199,294809a0b,l2952014,5.32,1.34,0.0,0.0,0.0,0.0
2200,,m1026805,0.0,0.0,0.0,0.0,0.0,0.0
2201,,p901894,0.0,0.0,0.0,0.0,0.0,0.0
2202,,m1026857,0.0,0.0,0.0,0.0,0.0,0.0
2203,,m1026859,0.0,0.0,0.0,0.0,0.0,0.0
2204,355942a0b,l2973165,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2205,,n1138593,0.0,0.0,0.0,0.0,0.0,0.0
2206,355936a0b,l2954357,13.3,3.33,0.0,0.0,0.0,0.0
2207,,p827515,0.0,0.0,0.0,0.0,0.0,0.0
2208,356015a0b,l2916599,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2209,,n1138000,0.0,0.0,0.0,0.0,0.0,0.0
2210,356008a0b,l3197618,5.32,1.33,0.0,0.0,0.0,0.0
2211,,m1026942,0.0,0.0,0.0,0.0,0.0,0.0
2212,226191850a0b,l3270814,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2213,,n1134471,0.0,0.0,0.0,0.0,0.0,0.0
2214,,m1027091,0.0,0.0,0.0,0.0,0.0,0.0
2215,,m1027109,0.0,0.0,0.0,0.0,0.0,0.0
2216,,m1027114,0.0,0.0,0.0,0.0,0.0,0.0
2217,,m1047311,0.0,0.0,0.0,0.0,0.0,0.0
2218,293480a0b,l2748158,5.32,1.33,0.0,0.0,0.0,0.0
2219,,m1047340,0.0,0.0,0.0,0.0,0.0,0.0
2220,302735a0b,l2991923,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2221,302678a0b,l3029499,3.55,0.89,0.0,0.0,0.0,0.0
2222,302677a0b,l3066819,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2223,138769a0b,l2729411,3.5500000000000003,0.89,0.0,0.0,0.0,0.0
2224,138771a0b,l3197644,5.32,1.33,0.0,0.0,0.0,0.0
2225,,m1047420,0.0,0.0,0.0,0.0,0.0,0.0
2226,,m1047430,0.0,0.0,0.0,0.0,0.0,0.0
2227,,p903360,0.0,0.0,0.0,0.0,0.0,0.0
2228,,p827502,0.0,0.0,0.0,0.0,0.0,0.0
2229,338945a0b,l2954353,8.87,2.22,0.0,0.0,0.0,0.0
2230,,n1136659,0.0,0.0,0.0,0.0,0.0,0.0
2231,,n1137995,0.0,0.0,0.0,0.0,0.0,0.0
2232,338973a0b,l2748157,13.3,3.34,0.0,0.0,0.0,0.0
2233,,n1137003,0.0,0.0,0.0,0.0,0.0,0.0
2234,,n1137985,0.0,0.0,0.0,0.0,0.0,0.0
2235,,m1047750,0.0,0.0,0.0,0.0,0.0,0.0
2236,,l2708293,0.0,0.0,0.0,0.0,0.0,0.0
2237,,m1047751,0.0,0.0,0.0,0.0,0.0,0.0
2238,,m1047755,0.0,0.0,0.0,0.0,0.0,0.0
2239,,m1069130,0.0,0.0,0.0,0.0,0.0,0.0
2240,,p827534,0.0,0.0,0.0,0.0,0.0,0.0
2241,,p827508,0.0,0.0,0.0,0.0,0.0,0.0
2242,138581a0b,l2879064,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2243,138570a0b,l2748146,5.32,1.33,0.0,0.0,0.0,0.0
2244,,m1069191,0.0,0.0,0.0,0.0,0.0,0.0
2245,138571a0b,l2991913,5.32,1.33,0.0,0.0,0.0,0.0
2246,,p827499,0.0,0.0,0.0,0.0,0.0,0.0
2247,,p827506,0.0,0.0,0.0,0.0,0.0,0.0
2248,,m1069469,0.0,0.0,0.0,0.0,0.0,0.0
2249,,n1139263,0.0,0.0,0.0,0.0,0.0,0.0
2250,,p827549,0.0,0.0,0.0,0.0,0.0,0.0
2251,338988a0b,l3254231,3.55,0.89,0.0,0.0,0.0,0.0
2252,,m1069563,0.0,0.0,0.0,0.0,0.0,0.0
2253,,n1136362,0.0,0.0,0.0,0.0,0.0,0.0
2254,,p901933,0.0,0.0,0.0,0.0,0.0,0.0
2255,,l3270854,0.0,0.0,0.0,0.0,0.0,0.0
2256,138313a0b,l3141400,3.55,0.8899999999999999,0.0,0.0,0.0,0.0
2257,,p827498,0.0,0.0,0.0,0.0,0.0,0.0
2258,,p895087,0.0,0.0,0.0,0.0,0.0,0.0
2259,,m1089204,0.0,0.0,0.0,0.0,0.0,0.0
2260,,n1134472,0.0,0.0,0.0,0.0,0.0,0.0
2261,,m1108492,0.0,0.0,0.0,0.0,0.0,0.0
2262,,n1142102,0.0,0.0,0.0,0.0,0.0,0.0
2263,,m1108499,0.0,0.0,0.0,0.0,0.0,0.0
2264,,m1108501,0.0,0.0,0.0,0.0,0.0,0.0
2265,,p901946,0.0,0.0,0.0,0.0,0.0,0.0
2266,,m1126025,0.0,0.0,0.0,0.0,0.0,0.0
2267,,n1141477,0.0,0.0,0.0,0.0,0.0,0.0
2268,,p829976,0.0,0.0,0.0,0.0,0.0,0.0
2269,260643a0b,l2692660,17.740000000000002,4.44,0.0,0.0,0.0,0.0
2270,,p829974,0.0,0.0,0.0,0.0,0.0,0.0
2271,,m1166355,0.0,0.0,0.0,0.0,0.0,0.0
2272,,l2858200,0.0,0.0,0.0,0.0,0.0,0.0
2273,,l2805035,0.0,0.0,0.0,0.0,0.0,0.0
2274,260464a0b,l2730187,13.3,3.34,0.0,0.0,0.0,0.0
2275,260467a0b,l3104856,5.32,1.33,0.0,0.0,0.0,0.0
2276,,l2727019,0.0,0.0,0.0,0.0,0.0,0.0
2277,260648a0b,l2898522,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2278,,m1209782,0.0,0.0,0.0,0.0,0.0,0.0
2279,218475a0b,l3217057,3.55,0.8899999999999999,0.0,0.0,0.0,0.0
2280,,n1139550,0.0,0.0,0.0,0.0,0.0,0.0
2281,302514a0b,l2973164,3.55,0.89,0.0,0.0,0.0,0.0
2282,,l2839331,0.0,0.0,0.0,0.0,0.0,0.0
2283,339047a0b,l2973148,8.87,2.22,0.0,0.0,0.0,0.0
2284,,n1136032,0.0,0.0,0.0,0.0,0.0,0.0
2285,339021a0b,l3197652,8.87,2.23,0.0,0.0,0.0,0.0
2286,338969a0b,l3104129,13.3,3.33,0.0,0.0,0.0,0.0
2287,226193170a0b,l3176656,8.87,2.23,0.0,0.0,0.0,0.0
2288,,n1137993,0.0,0.0,0.0,0.0,0.0,0.0
2289,338970a0b,l3141401,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2290,441311a0b,l2766720,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2291,,n1139254,0.0,0.0,0.0,0.0,0.0,0.0
2292,337669a0b,l3122811,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2293,337647a0b,l3048227,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2294,,n1139540,0.0,0.0,0.0,0.0,0.0,0.0
2295,310569a0b,l3197639,8.87,2.23,0.0,0.0,0.0,0.0
2296,,n1140518,0.0,0.0,0.0,0.0,0.0,0.0
2297,391977a0b,l3216350,8.87,2.22,0.0,0.0,0.0,0.0
2298,356811a0b,l2804956,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2299,,n1142105,0.0,0.0,0.0,0.0,0.0,0.0
2300,355773a0b,l2991909,8.87,2.23,0.0,0.0,0.0,0.0
2301,260647a0b,l2805034,3.55,0.89,0.0,0.0,0.0,0.0
2302,260542a0b,l2955078,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2303,226196642a0b,l2914324,1.77,0.44999999999999996,0.0,0.0,0.0,0.0
2304,,m1026826,0.0,0.0,0.0,0.0,0.0,0.0
2305,355843a0b,l2952013,3.55,0.8899999999999999,0.0,0.0,0.0,0.0
2306,356807a0b,l2823545,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2307,356007a0b,l3141389,5.32,1.33,0.0,0.0,0.0,0.0
2308,247059a0b,l2766721,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2309,,p903354,0.0,0.0,0.0,0.0,0.0,0.0
2310,294842a0b,l3101789,8.87,2.23,0.0,0.0,0.0,0.0
2311,260487a0b,l2692654,5.32,1.33,0.0,0.0,0.0,0.0
2312,,m1125929,0.0,0.0,0.0,0.0,0.0,0.0
2313,,p829961,0.0,0.0,0.0,0.0,0.0,0.0
2314,,n1141476,0.0,0.0,0.0,0.0,0.0,0.0
2315,227731863a0b,l3177665,13.3,3.33,0.0,0.0,0.0,0.0
2316,,p895112,0.0,0.0,0.0,0.0,0.0,0.0
2317,260555a0b,l3048962,13.3,3.34,0.0,0.0,0.0,0.0
2318,,p895114,0.0,0.0,0.0,0.0,0.0,0.0
2319,138562a0b,l2673310,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2320,138561a0b,l3104121,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2321,321836a0b,l3235247,5.319999999999999,1.3299999999999998,0.0,0.0,0.0,0.0
2322,2120855a0b,l2673316,3.55,0.89,0.0,0.0,0.0,0.0
2323,,m1089138,0.0,0.0,0.0,0.0,0.0,0.0
2324,21243817a0b,l2955076,5.319999999999999,1.34,0.0,0.0,0.0,0.0
2325,21357515a0b,l2710511,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2326,21357865a0b,l2766719,8.87,2.23,0.0,0.0,0.0,0.0
2327,2121368a0b,l2748143,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2328,226881700a0b,l3251854,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2329,391985a0b,l2785530,3.55,0.8899999999999999,0.0,0.0,0.0,0.0
2330,21397544a0b,l2822868,5.319999999999999,1.3299999999999998,0.0,0.0,0.0,0.0
2331,21399752a0b,l2785546,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2332,,m1026810,0.0,0.0,0.0,0.0,0.0,0.0
2333,138563a0b,l2916627,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2334,21015829a0b,l2822861,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2335,21031684a0b,l2841616,8.87,2.23,0.0,0.0,0.0,0.0
2336,21482279a0b,l2710544,5.319999999999999,1.33,0.0,0.0,0.0,0.0
2337,225668688a0b,l2858175,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2338,,m1027110,0.0,0.0,0.0,0.0,0.0,0.0
2339,21397645a0b,l2860493,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2340,293668a0b,l3085403,8.870000000000001,2.22,0.0,0.0,0.0,0.0
