name,basekV,latitude,longitude
l2804248,7.2,46.7532047,-119.2106838
m1027005,7.2,46.7531566,-119.2116994
l2804257,7.2,46.75581978,-119.2285523
l2860485,7.2,46.75582592,-119.2295703
l2804272,7.2,46.72685894,-119.1780892
l2841641,7.2,46.72629158,-119.1769099
l2860483,7.2,46.74325572,-119.210543
l3141397,7.2,46.74341266,-119.2118323
l2860506,7.2,46.75571634,-119.2330979
m1027019,7.2,46.7569465,-119.235931
l3029504,7.2,46.68443978,-119.2012335
l2879077,7.2,46.69193754,-119.2090966
m1026693,7.2,46.69329218,-119.2103487
l2897784,7.2,46.6496183,-119.2112414
m1026496,7.2,46.65023026,-119.2115099
l2897789,7.2,46.74464142,-119.1801026
m1069662,7.2,46.74545316,-119.179713
l2911069,7.2,46.72083692,-119.2641619
l2948732,7.2,46.71781438,-119.2651493
l2936213,7.2,46.71635522,-119.1476257
m1108527,7.2,46.71596084,-119.1490374
l2954347,7.2,46.73778652,-119.2268929
m1026953,7.2,46.73778578,-119.2263707
l2970845,7.2,46.6662574,-119.1477075
l2897771,7.2,46.66593144,-119.1491607
m3037537,7.2,46.72087766,-119.2641528
l2991915,7.2,46.6951226,-119.2122834
l3046854,7.2,46.68473664,-119.2021801
l3029518,7.2,46.69039854,-119.1810084
l2897807,7.2,46.69101102,-119.1824094
m1047453,7.2,46.68500078,-119.2030224
l3082988,7.2,46.67127054,-119.1146748
m1149225,7.2,46.67029106,-119.1145178
l3085410,7.2,46.72918022,-119.1778717
l2860499,7.2,46.73000498,-119.1787796
l3119793,7.2,46.6432313,-119.1994072
m1047371,7.2,46.64294504,-119.2000605
l3139086,7.2,46.68521866,-119.2053979
l3029520,7.2,46.68449898,-119.2061615
l3142079,7.2,46.6663978,-119.1311485
m3036162,7.2,46.66637048,-119.1311206
l3160100,7.2,46.7531252,-119.2123634
l3085390,7.2,46.7540774,-119.2124604
l3160104,7.2,46.68982198,-119.2066398
m1047471,7.2,46.69105664,-119.2078495
l3160868,7.2,46.67152178,-119.1150187
m1209758,7.2,46.6753494,-119.0816256
l3214112,7.2,46.68834366,-119.2066427
l2973146,7.2,46.71797856,-119.2551031
l3216342,7.2,46.69561862,-119.1822632
l2879063,7.2,46.6951652,-119.1831734
l2860501,7.2,46.74000984,-119.1983536
l3217064,7.2,46.67016012,-119.1188583
l3200222,7.2,46.6699337,-119.1227833
l3254206,7.2,46.71838012,-119.2481184
l3254214,7.2,46.68717792,-119.206338
l2798067,7.2,46.690923,-119.137151
l2822859,7.2,46.6038946,-119.2391855
l2822857,7.2,46.71767016,-119.2450091
m3019248,7.2,46.71632094,-119.2485416
l2748139,7.2,46.7220799,-119.2523277
l3029507,7.2,46.61801648,-119.2216678
m1026492,7.2,46.6500221,-119.2104208
p827542,7.2,46.64939414,-119.2113205
m1026487,7.2,46.64948248,-119.2112246
l3048231,7.2,46.65077602,-119.2102582
l2691959,7.2,46.65084542,-119.2117897
l2991916,7.2,46.69330638,-119.2086052
m1026699,7.2,46.69401266,-119.2114931
m1026704,7.2,46.6943374,-119.2123046
m1026722,7.2,46.6953214,-119.2112482
l2841634,7.2,46.69199838,-119.2124515
m1026736,7.2,46.6963285,-119.2110749
m1026745,7.2,46.69782036,-119.2106837
l3029183,7.2,46.69907454,-119.2102701
p875742,7.2,46.72689582,-119.2369175
m1026916,7.2,46.72780094,-119.2350408
l3197634,7.2,46.72782944,-119.2352226
l2729408,7.2,46.72842974,-119.235183
m1026949,7.2,46.73704108,-119.2293386
m1026951,7.2,46.73761946,-119.2280158
l3008232,7.2,46.737719,-119.2258547
l2764399,7.2,46.73822138,-119.2263716
m1026972,7.2,46.74321504,-119.2095046
l2748152,7.2,46.74461826,-119.2270952
p901905,7.2,46.75578428,-119.2281123
l2785522,7.2,46.75695224,-119.2348964
l2801949,7.2,46.75693578,-119.2394439
l2860480,7.2,46.76815008,-119.2108523
l2691948,7.2,46.6840608,-119.2034124
l2913406,7.2,46.68605456,-119.2023618
l3216349,7.2,46.69117242,-119.2075665
l2973180,7.2,46.69112868,-119.2091514
p901912,7.2,46.70832904,-119.2019255
l2973160,7.2,46.71291116,-119.2055224
m1047780,7.2,46.74307842,-119.2045682
l3178975,7.2,46.73906504,-119.2120488
l3066811,7.2,46.7445371,-119.2033962
l2860500,7.2,46.74696842,-119.1959305
p827555,7.2,46.74593628,-119.1977017
m1047796,7.2,46.74604688,-119.2001068
l3010562,7.2,46.7453003,-119.2019995
l3122810,7.2,46.75764288,-119.208399
l3254203,7.2,46.76994232,-119.2066838
p827576,7.2,46.69008874,-119.180467
m1069462,7.2,46.69582356,-119.1818111
m1069463,7.2,46.6958395,-119.181776
p873787,7.2,46.69604824,-119.1817599
p901927,7.2,46.72247024,-119.1747959
m1069526,7.2,46.7248271,-119.1801754
l2673331,7.2,46.7243881,-119.1797778
m1069530,7.2,46.7251356,-119.1799047
l2785534,7.2,46.72585542,-119.1720537
m1069574,7.2,46.73132412,-119.1825555
l2710530,7.2,46.73077396,-119.1831087
l2973171,7.2,46.73248564,-119.1748695
l3122835,7.2,46.73410218,-119.1784865
l2801902,7.2,46.73433256,-119.1765265
l3197653,7.2,46.73543244,-119.1840796
m1069600,7.2,46.73643056,-119.1753527
l3102793,7.2,46.73705194,-119.1746974
m1069610,7.2,46.73698316,-119.17616
l2991929,7.2,46.73718252,-119.1754125
l3160113,7.2,46.74080658,-119.1789021
l2935547,7.2,46.74609892,-119.1804195
l3195318,7.2,46.61255352,-119.1475725
m1108269,7.2,46.64296172,-119.1497205
l2729405,7.2,46.64195128,-119.1494438
l3179699,7.2,46.64278652,-119.14586
l3141394,7.2,46.71594328,-119.1491002
m1142798,7.2,46.66760192,-119.1185625
m1142801,7.2,46.66873498,-119.118647
m1142799,7.2,46.66760696,-119.116836
m1142808,7.2,46.67217094,-119.1163856
l2861219,7.2,46.67622904,-119.1247829
l3160864,7.2,46.67912766,-119.125837
p829979,7.2,46.67878262,-119.0882564
m1209748,7.2,46.6706806,-119.0818341
l3142099,7.2,46.67072098,-119.0832084
m1209749,7.2,46.6718856,-119.0863755
l2748840,7.2,46.6693056,-119.084784
m1209750,7.2,46.6719961,-119.086437
l3086075,7.2,46.67353218,-119.0871542
m1209751,7.2,46.67201596,-119.0863755
m1209752,7.2,46.6728463,-119.0838684
m1209753,7.2,46.67362044,-119.0817037
m3021569,7.2,46.71501416,-119.2485419
l3315860,7.2,46.713481,-119.2496581
l2955055,7.2,46.66666468,-119.1304726
l2879753,7.2,46.665645,-119.1315936
l3231269,7.2,46.72275468,-119.2646328
m3327097,7.2,46.76296632,-119.1945932
l3448661,7.2,46.76286152,-119.1953187
n1136353,7.2,46.72254494,-119.1745307
l2820535,7.2,46.72259346,-119.1743586
n1139256,7.2,46.6900274,-119.1806144
l2973178,7.2,46.69018282,-119.1816448
p895117,7.2,46.72598074,-119.1728103
l3195365,7.2,46.70780894,-119.2020749
p901910,7.2,46.68127504,-119.1811919
n1139257,7.2,46.69024328,-119.1805801
l2916617,7.2,46.73649702,-119.1771053
n1139252,7.2,46.68126694,-119.1813075
l3122812,7.2,46.6812595,-119.181414
p895082,7.2,46.7163976,-119.1468918
n1142106,7.2,46.71638106,-119.1471781
l2710516,7.2,46.74262832,-119.2306898
l2691944,7.2,46.74298286,-119.232092
l2785538,7.2,46.72263132,-119.1854177
l2897793,7.2,46.72344326,-119.1859739
l2839305,7.2,46.68116646,-119.1051966
m1166361,7.2,46.68086428,-119.106887
l2841627,7.2,46.6681752,-119.1973856
l3254216,7.2,46.66756576,-119.1990651
l2879075,7.2,46.67704756,-119.2073918
l3251830,7.2,46.67626546,-119.2077898
l2897792,7.2,46.72149372,-119.1845512
l2992656,7.2,46.68093756,-119.1043812
m1166356,7.2,46.68011148,-119.1041407
l3085402,7.2,46.62915978,-119.2131667
m1026394,7.2,46.62931292,-119.212995
l3120502,7.2,46.70644676,-119.2244337
m1026792,7.2,46.70535738,-119.2227065
l3122826,7.2,46.63588304,-119.1938641
m1047358,7.2,46.63736032,-119.1937282
l3216348,7.2,46.66918756,-119.1943968
m1026387,7.2,46.628254,-119.2143672
m1026773,7.2,46.7023831,-119.2204107
l3195751,7.2,46.70069938,-119.220474
m1026906,7.2,46.72656718,-119.2164607
l2916598,7.2,46.72695424,-119.2143866
l3048212,7.2,46.72550428,-119.2153719
l2691973,7.2,46.72544786,-119.2136075
m1026961,7.2,46.74211502,-119.2293556
l2897781,7.2,46.63865926,-119.1937849
m1047406,7.2,46.66935902,-119.19394
m1047432,7.2,46.67768022,-119.207058
p827504,7.2,46.70238304,-119.1879915
n1136993,7.2,46.71756216,-119.2021026
n1137988,7.2,46.73180288,-119.1996458
l2804251,7.2,46.64304552,-119.1823763
p827548,7.2,46.7213108,-119.1844259
m1089205,7.2,46.71672796,-119.1648864
m1089200,7.2,46.71597124,-119.1652328
l2692661,7.2,46.68176252,-119.107378
l2989600,7.2,46.68098334,-119.1071373
m1166369,7.2,46.68176208,-119.1046384
p829978,7.2,46.68170442,-119.1046204
m3037452,7.2,46.6266899,-119.2150194
n1136368,7.2,46.72140608,-119.1844912
l2972930,7.2,46.71741032,-119.2017821
n1137957,7.2,46.70250152,-119.1879224
l3104119,7.2,46.70306728,-119.1875921
l2991908,7.2,46.73174098,-119.1989491
l2897778,7.2,46.62666156,-119.2150205
l2954354,7.2,46.63407864,-119.2021969
l2673321,7.2,46.63489538,-119.2023372
l2991919,7.2,46.62012084,-119.215092
m1026361,7.2,46.62133968,-119.2151079
l3104131,7.2,46.6236772,-119.2151023
m1026377,7.2,46.62455066,-119.2151004
l3104133,7.2,46.63111708,-119.2005499
m1047323,7.2,46.63249838,-119.2019777
p827531,7.2,46.61805446,-119.2149904
m1026343,7.2,46.61814246,-119.2150037
m1026344,7.2,46.61827592,-119.2150238
m1026366,7.2,46.62233914,-119.2151419
l3048210,7.2,46.62584042,-119.2166374
m1026378,7.2,46.62538012,-119.2150706
p893163,7.2,46.62953464,-119.1989089
m1047314,7.2,46.62957716,-119.1989528
n1137961,7.2,46.62978598,-119.1991693
l3010569,7.2,46.6329325,-119.2024266
p895104,7.2,46.63425772,-119.1932691
l2898457,7.2,46.69525342,-119.1400887
n1139537,7.2,46.6344522,-119.1933403
m1047335,7.2,46.6335317,-119.202975
l2710520,7.2,46.63748634,-119.1855624
m1069131,7.2,46.63763888,-119.1848526
l2673317,7.2,46.68200302,-119.2141145
l2710517,7.2,46.68111666,-119.2127773
l2804252,7.2,46.6293124,-119.2141931
l3195310,7.2,46.6293135,-119.2152656
m1069521,7.2,46.72376608,-119.1861797
l3104128,7.2,46.65932148,-119.1590328
l2673315,7.2,46.65978294,-119.1609499
l3120376,7.2,46.72805172,-119.2160334
m1026925,7.2,46.72928542,-119.2156396
m1026393,7.2,46.6293125,-119.2137364
m1026665,7.2,46.68900768,-119.2202287
l3232933,7.2,46.6871588,-119.2213704
l3235249,7.2,46.72941174,-119.2175234
l2691947,7.2,46.66845044,-119.1936623
m1069133,7.2,46.63773764,-119.1848186
l2710521,7.2,46.63798736,-119.1847326
n1139539,7.2,46.63848088,-119.1871952
m1069524,7.2,46.72468348,-119.1874518
l3254230,7.2,46.7246945,-119.1874671
l3048208,7.2,46.65248016,-119.1670498
l2916602,7.2,46.71596088,-119.1656927
m3036169,7.2,46.6820261,-119.2141494
m1089148,7.2,46.66074674,-119.161871
l2689726,7.2,46.66577412,-119.2045861
m1047400,7.2,46.66550766,-119.2068956
l2691936,7.2,46.73198914,-119.2195414
m1026941,7.2,46.7330338,-119.2194855
l2673312,7.2,46.743248,-119.2336121
m1026890,7.2,46.72496336,-119.2136611
m1026646,7.2,46.68069798,-119.2121084
l2710519,7.2,46.63458572,-119.2037103
m1047344,7.2,46.63510098,-119.2042954
l2729428,7.2,46.68452172,-119.2166591
m1026648,7.2,46.68369496,-119.2158764
l2748132,7.2,46.66708818,-119.200489
l2748140,7.2,46.70120528,-119.2403575
l3141412,7.2,46.70088888,-119.2416435
l2748780,7.2,46.71133952,-119.1361378
l2823544,7.2,46.71209998,-119.1353795
l2764403,7.2,46.71910326,-119.1886363
m1047623,7.2,46.71953462,-119.189502
l2764412,7.2,46.76437164,-119.2281877
n1134470,7.2,46.76486378,-119.2305804
l2766723,7.2,46.69496082,-119.2316052
l3122822,7.2,46.69565804,-119.231095
l2767342,7.2,46.7109768,-119.1368537
l2785519,7.2,46.65054956,-119.1840121
l3104122,7.2,46.65049724,-119.1845677
l2785527,7.2,46.62985886,-119.1967207
l2766729,7.2,46.62904448,-119.1959581
l2804254,7.2,46.73721524,-119.1924312
m1047752,7.2,46.73704108,-119.1925226
l2804262,7.2,46.72173032,-119.2177882
l2841639,7.2,46.72276782,-119.2174883
l2820556,7.2,46.6722528,-119.1966724
m1047410,7.2,46.67180308,-119.1962636
l2821010,7.2,46.70393716,-119.2202838
m1126016,7.2,46.71200568,-119.134862
l2841615,7.2,46.7299243,-119.2203968
m1026931,7.2,46.7304329,-119.2202328
l2841622,7.2,46.7382124,-119.1965384
m1026877,7.2,46.72338712,-119.2173284
l2860482,7.2,46.70257816,-119.1921482
l3254204,7.2,46.69378298,-119.1913662
l2879069,7.2,46.73602938,-119.1969502
l3197633,7.2,46.73428342,-119.1968789
l2879794,7.2,46.67336866,-119.1248491
m1142811,7.2,46.67300358,-119.1252272
l2897772,7.2,46.63610598,-119.2044641
l3101814,7.2,46.63687746,-119.2047466
l2897773,7.2,46.7257639,-119.1986128
l3197631,7.2,46.72595268,-119.1965456
l2916234,7.2,46.6757575,-119.2028536
m1047423,7.2,46.67397156,-119.1989723
l2917330,7.2,46.6721428,-119.1261186
l2861222,7.2,46.67117,-119.127115
l2935555,7.2,46.72580448,-119.1994724
l2935559,7.2,46.63023564,-119.2136691
l3048214,7.2,46.63059894,-119.214135
l2936270,7.2,46.6836912,-119.0826115
l3086078,7.2,46.68288854,-119.0822217
l2954348,7.2,46.7296457,-119.2191034
l2973151,7.2,46.65037902,-119.1817911
m1069187,7.2,46.65057034,-119.1830861
l2973154,7.2,46.73694526,-119.1969407
m1166362,7.2,46.68103922,-119.108839
l2991906,7.2,46.66231602,-119.159982
l2879054,7.2,46.66266296,-119.1589614
l2991907,7.2,46.65006862,-119.1769972
m1069192,7.2,46.65081562,-119.1773946
l2991912,7.2,46.65907606,-119.1571299
l3008279,7.2,46.7203792,-119.1894481
l2785537,7.2,46.72170324,-119.1894845
l3010585,7.2,46.70679292,-119.2260169
m1026798,7.2,46.70632244,-119.2268352
l3027122,7.2,46.71134758,-119.1446318
m1108506,7.2,46.7113322,-119.1445099
l3065665,7.2,46.71037264,-119.1421799
l3235946,7.2,46.71024946,-119.1403261
l3066812,7.2,46.73785774,-119.1976458
l3082992,7.2,46.6700966,-119.1944506
m1027080,7.2,46.76203432,-119.2281545
l3085396,7.2,46.63716984,-119.183371
l3122813,7.2,46.6358969,-119.1798002
m4118755,7.2,46.68191154,-119.0817472
l3101787,7.2,46.76749054,-119.2318403
l3027132,7.2,46.76721874,-119.231259
l3101788,7.2,46.76786908,-119.2326634
l2804283,7.2,46.65023942,-119.1860488
l3120534,7.2,46.71208884,-119.1342614
m1126020,7.2,46.71231944,-119.1325005
l3157167,7.2,46.71748532,-119.1578604
l2785511,7.2,46.71927732,-119.1578905
l3178978,7.2,46.67903444,-119.2093964
l3195315,7.2,46.65049314,-119.1791069
m1069181,7.2,46.6502237,-119.1805123
l2748127,7.2,46.72579372,-119.1956596
l3215340,7.2,46.76297944,-119.2281787
m1027087,7.2,46.7634757,-119.2281914
l3216336,7.2,46.73109374,-119.2199456
l3216351,7.2,46.69291592,-119.2286358
l2879081,7.2,46.6925066,-119.2284033
m1126005,7.2,46.71006764,-119.1373392
l3251808,7.2,46.7653407,-119.2320132
m1027100,7.2,46.76565568,-119.2329595
m1047401,7.2,46.66738704,-119.199598
m1009691,7.2,46.7007896,-119.2402316
l3122824,7.2,46.6224784,-119.2162003
l2860489,7.2,46.6222955,-119.2141168
l3104132,7.2,46.62849332,-119.2131875
m1026647,7.2,46.68301508,-119.2155081
m1026656,7.2,46.68678118,-119.2183554
m1026657,7.2,46.68685318,-119.2184115
m1026660,7.2,46.68802872,-119.2193665
l3160106,7.2,46.68736022,-119.2136007
n1141473,7.2,46.68858808,-119.234297
n1140830,7.2,46.69297582,-119.2287672
l2952014,7.2,46.70612342,-119.2271814
m1026805,7.2,46.70764964,-119.2250044
p901894,7.2,46.72073504,-119.2181716
m1026857,7.2,46.7208218,-119.2180964
m1026859,7.2,46.72092074,-119.2180107
l2973165,7.2,46.7197532,-119.2185183
n1138593,7.2,46.7211584,-119.2179454
l2954357,7.2,46.72423226,-119.213742
p827515,7.2,46.72642224,-119.2333531
l2916599,7.2,46.72929264,-119.2153729
n1138000,7.2,46.72963968,-119.2343744
l3197618,7.2,46.732751,-119.2214543
m1026942,7.2,46.73306672,-119.2191191
l3270814,7.2,46.73337446,-119.2194887
n1134471,7.2,46.76204434,-119.2277726
m1027091,7.2,46.7638068,-119.22819
m1027109,7.2,46.76797684,-119.2338037
m1027114,7.2,46.76887102,-119.2338291
m1047311,7.2,46.62943276,-119.1987828
l2748158,7.2,46.62933492,-119.198646
m1047340,7.2,46.63432014,-119.1906737
l2991923,7.2,46.63355444,-119.1900494
l3029499,7.2,46.63581792,-119.2052569
l3066819,7.2,46.63474502,-119.2051613
l2729411,7.2,46.63850484,-119.1927986
l3197644,7.2,46.6371126,-119.1935397
m1047420,7.2,46.67365968,-119.1981928
m1047430,7.2,46.67681534,-119.2054108
p903360,7.2,46.67687062,-119.2055634
p827502,7.2,46.7038301,-119.1921881
l2954353,7.2,46.71300812,-119.1986409
n1136659,7.2,46.71525826,-119.1922638
n1137995,7.2,46.71552476,-119.1898977
l2748157,7.2,46.719548,-119.1905857
n1137003,7.2,46.72580976,-119.1995842
n1137985,7.2,46.72850566,-119.2018861
m1047750,7.2,46.736107,-119.1930127
l2708293,7.2,46.73480366,-119.1901702
m1047751,7.2,46.73704108,-119.1970454
m1047755,7.2,46.73780134,-119.1979084
m1069130,7.2,46.63756936,-119.184633
p827534,7.2,46.6375945,-119.1847123
p827508,7.2,46.64886176,-119.1763437
l2879064,7.2,46.64832328,-119.1749061
l2748146,7.2,46.651584,-119.1809928
m1069191,7.2,46.65063184,-119.1783124
l2991913,7.2,46.65180598,-119.1763445
p827499,7.2,46.68661892,-119.181539
p827506,7.2,46.69694448,-119.1824284
m1069469,7.2,46.69695728,-119.1823086
n1139263,7.2,46.6969724,-119.182168
p827549,7.2,46.71864692,-119.1877205
l3254231,7.2,46.72386248,-119.1870269
m1069563,7.2,46.7300595,-119.1716858
n1136362,7.2,46.72998868,-119.17137
p901933,7.2,46.73009012,-119.1718223
l3270854,7.2,46.6543614,-119.1616141
l3141400,7.2,46.65711206,-119.1554422
p827498,7.2,46.71494916,-119.157856
p895087,7.2,46.71661148,-119.1649109
m1089204,7.2,46.71671698,-119.1578424
n1134472,7.2,46.7169313,-119.1648435
m1108492,7.2,46.7070957,-119.1429836
n1142102,7.2,46.70716,-119.1428848
m1108499,7.2,46.71088834,-119.1422379
m1108501,7.2,46.71110774,-119.1431848
p901946,7.2,46.7113075,-119.1448863
m1126025,7.2,46.7138077,-119.1337277
n1141477,7.2,46.67353532,-119.1244069
p829976,7.2,46.6818716,-119.1155788
l2692660,7.2,46.68274862,-119.1149293
p829974,7.2,46.68220684,-119.1109185
m1166355,7.2,46.67980144,-119.109635
l2858200,7.2,46.6782843,-119.1092078
l2805035,7.2,46.67887444,-119.1097583
l2730187,7.2,46.68016964,-119.1032706
l3104856,7.2,46.67933094,-119.1051724
l2727019,7.2,46.67923582,-119.1040989
l2898522,7.2,46.68176404,-119.1096385
m1209782,7.2,46.68128676,-119.0816437
l3217057,7.2,46.68073364,-119.0816104
n1139550,7.2,46.68171662,-119.2143007
l2973164,7.2,46.62660614,-119.2137994
l2839331,7.2,46.76207776,-119.2265009
l2973148,7.2,46.71804172,-119.16311
n1136032,7.2,46.7153876,-119.1577697
l3197652,7.2,46.72988706,-119.170917
l3104129,7.2,46.71639478,-119.193086
l3176656,7.2,46.72810564,-119.2060568
n1137993,7.2,46.70349712,-119.1921775
l3141401,7.2,46.7151667,-119.1898076
l2766720,7.2,46.72976844,-119.2352168
n1139254,7.2,46.686687,-119.1816115
l3122811,7.2,46.68698204,-119.1819256
l3048227,7.2,46.69701978,-119.1817265
n1139540,7.2,46.64897938,-119.1764073
l3197639,7.2,46.68139532,-119.2144579
n1140518,7.2,46.71880866,-119.188045
l3216350,7.2,46.68799888,-119.2342742
l2804956,7.2,46.70762168,-119.1421751
n1142105,7.2,46.71131688,-119.1448267
l2991909,7.2,46.7255349,-119.2329916
l2805034,7.2,46.68128346,-119.1106745
l2955078,7.2,46.68121912,-119.116098
l2914324,7.2,46.70906406,-119.2257118
m1026826,7.2,46.716004,-119.2239004
l2952013,7.2,46.71530348,-119.2227403
l2823545,7.2,46.71456954,-119.1339987
l3141389,7.2,46.7331274,-119.2191161
l2766721,7.2,46.66117572,-119.1625215
p903354,7.2,46.68428048,-119.0829151
l3101789,7.2,46.70565054,-119.2378077
l2692654,7.2,46.67337324,-119.132246
m1125929,7.2,46.67340404,-119.1322629
p829961,7.2,46.67222976,-119.1316932
n1141476,7.2,46.67236082,-119.1317566
l3177665,7.2,46.70397502,-119.1925061
p895112,7.2,46.6848724,-119.1202613
l3048962,7.2,46.6851538,-119.1199809
p895114,7.2,46.68389002,-119.1185962
l2673310,7.2,46.64921746,-119.189469
l3104121,7.2,46.64878924,-119.1907151
l3235247,7.2,46.74514628,-119.2346995
l2673316,7.2,46.65684376,-119.1580579
m1089138,7.2,46.6561416,-119.1576989
l2955076,7.2,46.68482166,-119.1154831
l2710511,7.2,46.7220365,-119.198228
l2766719,7.2,46.72110024,-119.1984907
l2748143,7.2,46.73005576,-119.1704347
l3251854,7.2,46.73101406,-119.1704347
l2785530,7.2,46.69488376,-119.2286205
l2822868,7.2,46.69493796,-119.2305977
l2785546,7.2,46.71253318,-119.2244765
m1026810,7.2,46.71085816,-119.224837
l2916627,7.2,46.6495869,-119.1882141
l2822861,7.2,46.68909466,-119.1825745
l2841616,7.2,46.68920396,-119.1861055
l2710544,7.2,46.6724554,-119.1936937
l2858175,7.2,46.7680928,-119.2373631
m1027110,7.2,46.7680309,-119.2373354
l2860493,7.2,46.69789138,-119.2275488
l3085403,7.2,46.6991434,-119.2275509
l2860504,7.2,46.69491612,-119.2274674
l2876812,7.2,46.76976138,-119.2337729
l2970811,7.2,46.7707768,-119.2336687
l2879074,7.2,46.67992204,-119.2128138
l3122820,7.2,46.67900094,-119.2134387
m1026682,7.2,46.69177162,-119.2287926
m1027121,7.2,46.7715921,-119.2333443
l2973150,7.2,46.73047154,-119.1916603
m1047733,7.2,46.73142326,-119.1928151
l3178973,7.2,46.73210884,-119.1972789
l3010563,7.2,46.70262986,-119.2386173
l2841623,7.2,46.70262964,-119.2396714
l3027133,7.2,46.71342982,-119.2242841
m3037453,7.2,46.71258132,-119.2244661
l3029500,7.2,46.70061858,-119.2349102
m1026764,7.2,46.70066602,-119.233348
l3066816,7.2,46.69057944,-119.2294538
m1026667,7.2,46.68921254,-119.2307364
l3066821,7.2,46.7007615,-119.2391446
l3082993,7.2,46.7582336,-119.2465138
m3016088,7.2,46.757455,-119.2469824
l3104113,7.2,46.64847238,-119.1911319
l3141398,7.2,46.67816956,-119.2136452
l3122825,7.2,46.6214727,-119.2148347
l2991920,7.2,46.62128758,-119.2138158
l2860477,7.2,46.73421076,-119.2190622
l3141403,7.2,46.71429856,-119.2240593
m3037538,7.2,46.71346514,-119.2242754
l3156034,7.2,46.70086448,-119.2381333
l3159645,7.2,46.72463928,-119.2015808
l2983432,7.2,46.72472818,-119.2032082
l3160123,7.2,46.69434198,-119.1817878
l2897805,7.2,46.69330718,-119.1827537
l3177894,7.2,46.75935298,-119.2456855
l3178971,7.2,46.7354182,-119.1942154
l2879067,7.2,46.73576854,-119.1947527
l3178976,7.2,46.70197088,-119.2334541
m1026779,7.2,46.70326252,-119.2335541
l3195327,7.2,46.76816798,-119.2347566
