name,bus,P1,Q1,P2,Q2,P3,Q3
226193662a0b,l3195315,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,m1069181,0.0,0.0,0.0,0.0,0.0,0.0
,l2748127,5.32,1.33,0.0,0.0,0.0,0.0
,l3215340,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,m1027087,0.0,0.0,0.0,0.0,0.0,0.0
,l3216336,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
21398815a0b,l3216351,8.870000000000001,2.23,0.0,0.0,0.0,0.0
391981a0b,l2879081,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
,m1126005,0.0,0.0,0.0,0.0,0.0,0.0
226029836a0b,l3251808,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
,m1027100,0.0,0.0,0.0,0.0,0.0,0.0
,m1047401,0.0,0.0,0.0,0.0,0.0,0.0
,m1009691,0.0,0.0,0.0,0.0,0.0,0.0
,l3122824,5.32,1.33,0.0,0.0,0.0,0.0
302405a0b,l2860489,5.319999999999999,1.34,0.0,0.0,0.0,0.0
,l3104132,5.32,1.33,0.0,0.0,0.0,0.0
,m1026647,0.0,0.0,0.0,0.0,0.0,0.0
,m1026656,0.0,0.0,0.0,0.0,0.0,0.0
,m1026657,0.0,0.0,0.0,0.0,0.0,0.0
,m1026660,0.0,0.0,0.0,0.0,0.0,0.0
310570a0b,l3160106,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,n1141473,0.0,0.0,0.0,0.0,0.0,0.0
,n1140830,0.0,0.0,0.0,0.0,0.0,0.0
294809a0b,l2952014,5.32,1.34,0.0,0.0,0.0,0.0
,m1026805,0.0,0.0,0.0,0.0,0.0,0.0
,p901894,0.0,0.0,0.0,0.0,0.0,0.0
,m1026857,0.0,0.0,0.0,0.0,0.0,0.0
,m1026859,0.0,0.0,0.0,0.0,0.0,0.0
,l2973165,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,n1138593,0.0,0.0,0.0,0.0,0.0,0.0
355936a0b,l2954357,13.3,3.33,0.0,0.0,0.0,0.0
,p827515,0.0,0.0,0.0,0.0,0.0,0.0
356015a0b,l2916599,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,n1138000,0.0,0.0,0.0,0.0,0.0,0.0
356008a0b,l3197618,5.32,1.33,0.0,0.0,0.0,0.0
,m1026942,0.0,0.0,0.0,0.0,0.0,0.0
,l3270814,8.870000000000001,2.22,0.0,0.0,0.0,0.0
,n1134471,0.0,0.0,0.0,0.0,0.0,0.0
,m1027091,0.0,0.0,0.0,0.0,0.0,0.0
,m1027109,0.0,0.0,0.0,0.0,0.0,0.0
,m1027114,0.0,0.0,0.0,0.0,0.0,0.0
,m1047311,0.0,0.0,0.0,0.0,0.0,0.0
293480a0b,l2748158,5.32,1.33,0.0,0.0,0.0,0.0
,m1047340,0.0,0.0,0.0,0.0,0.0,0.0
302735a0b,l2991923,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,l3029499,3.55,0.89,0.0,0.0,0.0,0.0
,l3066819,8.870000000000001,2.22,0.0,0.0,0.0,0.0
,l2729411,3.5500000000000003,0.89,0.0,0.0,0.0,0.0
138771a0b,l3197644,5.32,1.33,0.0,0.0,0.0,0.0
,m1047420,0.0,0.0,0.0,0.0,0.0,0.0
,m1047430,0.0,0.0,0.0,0.0,0.0,0.0
,p903360,0.0,0.0,0.0,0.0,0.0,0.0
,p827502,0.0,0.0,0.0,0.0,0.0,0.0
338945a0b,l2954353,8.87,2.22,0.0,0.0,0.0,0.0
,n1136659,0.0,0.0,0.0,0.0,0.0,0.0
,n1137995,0.0,0.0,0.0,0.0,0.0,0.0
338973a0b,l2748157,13.3,3.34,0.0,0.0,0.0,0.0
,n1137003,0.0,0.0,0.0,0.0,0.0,0.0
,n1137985,0.0,0.0,0.0,0.0,0.0,0.0
,m1047750,0.0,0.0,0.0,0.0,0.0,0.0
,l2708293,0.0,0.0,0.0,0.0,0.0,0.0
,m1047751,0.0,0.0,0.0,0.0,0.0,0.0
,m1047755,0.0,0.0,0.0,0.0,0.0,0.0
,m1069130,0.0,0.0,0.0,0.0,0.0,0.0
,p827534,0.0,0.0,0.0,0.0,0.0,0.0
,p827508,0.0,0.0,0.0,0.0,0.0,0.0
138581a0b,l2879064,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,l2748146,5.32,1.33,0.0,0.0,0.0,0.0
,m1069191,0.0,0.0,0.0,0.0,0.0,0.0
,l2991913,5.32,1.33,0.0,0.0,0.0,0.0
,p827499,0.0,0.0,0.0,0.0,0.0,0.0
,p827506,0.0,0.0,0.0,0.0,0.0,0.0
,m1069469,0.0,0.0,0.0,0.0,0.0,0.0
,n1139263,0.0,0.0,0.0,0.0,0.0,0.0
,p827549,0.0,0.0,0.0,0.0,0.0,0.0
338988a0b,l3254231,3.55,0.89,0.0,0.0,0.0,0.0
,m1069563,0.0,0.0,0.0,0.0,0.0,0.0
,n1136362,0.0,0.0,0.0,0.0,0.0,0.0
,p901933,0.0,0.0,0.0,0.0,0.0,0.0
,l3270854,0.0,0.0,0.0,0.0,0.0,0.0
138313a0b,l3141400,3.55,0.8899999999999999,0.0,0.0,0.0,0.0
,p827498,0.0,0.0,0.0,0.0,0.0,0.0
,p895087,0.0,0.0,0.0,0.0,0.0,0.0
,m1089204,0.0,0.0,0.0,0.0,0.0,0.0
,n1134472,0.0,0.0,0.0,0.0,0.0,0.0
,m1108492,0.0,0.0,0.0,0.0,0.0,0.0
,n1142102,0.0,0.0,0.0,0.0,0.0,0.0
,m1108499,0.0,0.0,0.0,0.0,0.0,0.0
,m1108501,0.0,0.0,0.0,0.0,0.0,0.0
,p901946,0.0,0.0,0.0,0.0,0.0,0.0
,m1126025,0.0,0.0,0.0,0.0,0.0,0.0
,n1141477,0.0,0.0,0.0,0.0,0.0,0.0
,p829976,0.0,0.0,0.0,0.0,0.0,0.0
260643a0b,l2692660,17.740000000000002,4.44,0.0,0.0,0.0,0.0
,p829974,0.0,0.0,0.0,0.0,0.0,0.0
,m1166355,0.0,0.0,0.0,0.0,0.0,0.0
,l2858200,0.0,0.0,0.0,0.0,0.0,0.0
,l2805035,0.0,0.0,0.0,0.0,0.0,0.0
260464a0b,l2730187,13.3,3.34,0.0,0.0,0.0,0.0
260467a0b,l3104856,5.32,1.33,0.0,0.0,0.0,0.0
,l2727019,0.0,0.0,0.0,0.0,0.0,0.0
,l2898522,8.870000000000001,2.22,0.0,0.0,0.0,0.0
,m1209782,0.0,0.0,0.0,0.0,0.0,0.0
,l3217057,3.55,0.8899999999999999,0.0,0.0,0.0,0.0
,n1139550,0.0,0.0,0.0,0.0,0.0,0.0
,l2973164,3.55,0.89,0.0,0.0,0.0,0.0
,l2839331,0.0,0.0,0.0,0.0,0.0,0.0
339047a0b,l2973148,8.87,2.22,0.0,0.0,0.0,0.0
,n1136032,0.0,0.0,0.0,0.0,0.0,0.0
,l3197652,8.87,2.23,0.0,0.0,0.0,0.0
,l3104129,13.3,3.33,0.0,0.0,0.0,0.0
,l3176656,8.87,2.23,0.0,0.0,0.0,0.0
,n1137993,0.0,0.0,0.0,0.0,0.0,0.0
338970a0b,l3141401,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,l2766720,8.870000000000001,2.22,0.0,0.0,0.0,0.0
,n1139254,0.0,0.0,0.0,0.0,0.0,0.0
337669a0b,l3122811,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,l3048227,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,n1139540,0.0,0.0,0.0,0.0,0.0,0.0
,l3197639,8.87,2.23,0.0,0.0,0.0,0.0
,n1140518,0.0,0.0,0.0,0.0,0.0,0.0
391977a0b,l3216350,8.87,2.22,0.0,0.0,0.0,0.0
356811a0b,l2804956,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,n1142105,0.0,0.0,0.0,0.0,0.0,0.0
355773a0b,l2991909,8.87,2.23,0.0,0.0,0.0,0.0
260647a0b,l2805034,3.55,0.89,0.0,0.0,0.0,0.0
,l2955078,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,l2914324,1.77,0.44999999999999996,0.0,0.0,0.0,0.0
,m1026826,0.0,0.0,0.0,0.0,0.0,0.0
355843a0b,l2952013,3.55,0.8899999999999999,0.0,0.0,0.0,0.0
,l2823545,8.870000000000001,2.23,0.0,0.0,0.0,0.0
356007a0b,l3141389,5.32,1.33,0.0,0.0,0.0,0.0
,l2766721,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,p903354,0.0,0.0,0.0,0.0,0.0,0.0
,l3101789,8.87,2.23,0.0,0.0,0.0,0.0
,l2692654,5.32,1.33,0.0,0.0,0.0,0.0
,m1125929,0.0,0.0,0.0,0.0,0.0,0.0
,p829961,0.0,0.0,0.0,0.0,0.0,0.0
,n1141476,0.0,0.0,0.0,0.0,0.0,0.0
,l3177665,13.3,3.33,0.0,0.0,0.0,0.0
,p895112,0.0,0.0,0.0,0.0,0.0,0.0
260555a0b,l3048962,13.3,3.34,0.0,0.0,0.0,0.0
,p895114,0.0,0.0,0.0,0.0,0.0,0.0
138562a0b,l2673310,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,l3104121,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
321836a0b,l3235247,5.319999999999999,1.3299999999999998,0.0,0.0,0.0,0.0
,l2673316,3.55,0.89,0.0,0.0,0.0,0.0
,m1089138,0.0,0.0,0.0,0.0,0.0,0.0
,l2955076,5.319999999999999,1.34,0.0,0.0,0.0,0.0
,l2710511,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,l2766719,8.87,2.23,0.0,0.0,0.0,0.0
2121368a0b,l2748143,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
226881700a0b,l3251854,8.870000000000001,2.22,0.0,0.0,0.0,0.0
391985a0b,l2785530,3.55,0.8899999999999999,0.0,0.0,0.0,0.0
21397544a0b,l2822868,5.319999999999999,1.3299999999999998,0.0,0.0,0.0,0.0
,l2785546,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,m1026810,0.0,0.0,0.0,0.0,0.0,0.0
,l2916627,8.870000000000001,2.22,0.0,0.0,0.0,0.0
,l2822861,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,l2841616,8.87,2.23,0.0,0.0,0.0,0.0
,l2710544,5.319999999999999,1.33,0.0,0.0,0.0,0.0
225668688a0b,l2858175,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
,m1027110,0.0,0.0,0.0,0.0,0.0,0.0
,l2860493,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
293668a0b,l3085403,8.870000000000001,2.22,0.0,0.0,0.0,0.0
293667a0b,l2860504,5.32,1.33,0.0,0.0,0.0,0.0
321880a0b,l2876812,5.32,1.33,0.0,0.0,0.0,0.0
321881a0b,l2970811,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
310560a0b,l2879074,5.32,1.34,0.0,0.0,0.0,0.0
,l3122820,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,m1026682,0.0,0.0,0.0,0.0,0.0,0.0
,m1027121,0.0,0.0,0.0,0.0,0.0,0.0
,l2973150,5.32,1.33,0.0,0.0,0.0,0.0
,m1047733,0.0,0.0,0.0,0.0,0.0,0.0
21149420a0b,l3178973,8.870000000000001,2.22,0.0,0.0,0.0,0.0
,l3010563,5.32,1.33,0.0,0.0,0.0,0.0
,l2841623,5.32,1.33,0.0,0.0,0.0,0.0
,l3027133,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,m3037453,0.0,0.0,0.0,0.0,0.0,0.0
,l3029500,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,m1026764,0.0,0.0,0.0,0.0,0.0,0.0
21398676a0b,l3066816,5.32,1.33,0.0,0.0,0.0,0.0
,m1026667,0.0,0.0,0.0,0.0,0.0,0.0
,l3066821,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,l3082993,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,m3016088,0.0,0.0,0.0,0.0,0.0,0.0
,l3104113,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
21386976a0b,l3141398,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2118808a0b,l3122825,13.3,3.33,0.0,0.0,0.0,0.0
2118822a0b,l2991920,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
,l2860477,5.32,1.33,0.0,0.0,0.0,0.0
21399707a0b,l3141403,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,m3037538,0.0,0.0,0.0,0.0,0.0,0.0
391993a0b,l3156034,3.55,0.8899999999999999,0.0,0.0,0.0,0.0
,l3159645,8.87,2.23,0.0,0.0,0.0,0.0
225534325a0b,l2983432,8.87,2.23,0.0,0.0,0.0,0.0
21015706a0b,l3160123,5.32,1.33,0.0,0.0,0.0,0.0
21471907a0b,l2897805,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,l3177894,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,l3178971,5.32,1.33,0.0,0.0,0.0,0.0
,l2879067,8.870000000000001,2.23,0.0,0.0,0.0,0.0
21397721a0b,l3178976,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
,m1026779,0.0,0.0,0.0,0.0,0.0,0.0
,l3195327,5.32,1.33,0.0,0.0,0.0,0.0
,l3139103,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
21396959a0b,l3197638,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,m1026849,0.0,0.0,0.0,0.0,0.0,0.0
293591a0b,l3197641,5.32,1.3299999999999998,0.0,0.0,0.0,0.0
,l2973161,13.3,3.34,0.0,0.0,0.0,0.0
,l3226771,5.32,1.34,0.0,0.0,0.0,0.0
227100753a0b,l3189190,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,m1047711,0.0,0.0,0.0,0.0,0.0,0.0
,l3649297,13.3,3.33,0.0,0.0,0.0,0.0
2224237384a0b,l3649298,13.3,3.33,0.0,0.0,0.0,0.0
2224237391a0b,l3649299,8.87,2.23,0.0,0.0,0.0,0.0
,m3772794,0.0,0.0,0.0,0.0,0.0,0.0
2224237546a0b,l3649300,13.299999999999999,3.33,0.0,0.0,0.0,0.0
2224237643a0b,l3649301,13.3,3.34,0.0,0.0,0.0,0.0
,l3649302,13.3,3.33,0.0,0.0,0.0,0.0
2224237713a0b,l3649304,13.3,3.33,0.0,0.0,0.0,0.0
,l3649305,5.32,1.33,0.0,0.0,0.0,0.0
2224386750a0b,l3727707,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2224386815a0b,l3727708,5.32,1.33,0.0,0.0,0.0,0.0
,m3949157,0.0,0.0,0.0,0.0,0.0,0.0
2224386842a0b,l3727709,13.299999999999999,3.34,0.0,0.0,0.0,0.0
,l3727710,13.3,3.33,0.0,0.0,0.0,0.0
,l3727711,5.32,1.33,0.0,0.0,0.0,0.0
2224386889a0b,l3727712,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,l3728037,8.870000000000001,2.22,0.0,0.0,0.0,0.0
,m3949154,0.0,0.0,0.0,0.0,0.0,0.0
,l3728038,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2224387053a0b,l3728039,13.299999999999999,3.34,0.0,0.0,0.0,0.0
2224387062a0b,l3728040,13.299999999999999,3.33,0.0,0.0,0.0,0.0
2224387074a0b,l3728041,8.87,2.23,0.0,0.0,0.0,0.0
2224387113a0b,l3728042,13.3,3.34,0.0,0.0,0.0,0.0
2224387138a0b,l3728043,13.299999999999999,3.34,0.0,0.0,0.0,0.0
,l3729297,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,l3729298,13.3,3.33,0.0,0.0,0.0,0.0
294843a0b,l3178982,8.870000000000001,2.22,0.0,0.0,0.0,0.0
,m1010003,0.0,0.0,0.0,0.0,0.0,0.0
225991691a0b,l2989571,5.32,1.33,0.0,0.0,0.0,0.0
,m1010004,0.0,0.0,0.0,0.0,0.0,0.0
,m1010007,0.0,0.0,0.0,0.0,0.0,0.0
,m1010008,0.0,0.0,0.0,0.0,0.0,0.0
,m1010011,0.0,0.0,0.0,0.0,0.0,0.0
225897846a0b,l3120504,5.32,1.33,0.0,0.0,0.0,0.0
,m1010013,0.0,0.0,0.0,0.0,0.0,0.0
,l3120503,5.32,1.33,0.0,0.0,0.0,0.0
,m1010014,0.0,0.0,0.0,0.0,0.0,0.0
,m1010015,0.0,0.0,0.0,0.0,0.0,0.0
,m1010016,0.0,0.0,0.0,0.0,0.0,0.0
225673440a0b,l3251807,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,m1010017,0.0,0.0,0.0,0.0,0.0,0.0
,l3104135,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
,n1145955,0.0,0.0,0.0,0.0,0.0,0.0
,m1026335,0.0,0.0,0.0,0.0,0.0,0.0
2127372a0b,l2804259,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2150172a0b,l2748135,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,m1026364,0.0,0.0,0.0,0.0,0.0,0.0
,n1145956,0.0,0.0,0.0,0.0,0.0,0.0
302392a0b,l3010570,5.32,1.33,0.0,0.0,0.0,0.0
,n1139549,0.0,0.0,0.0,0.0,0.0,0.0
,l2973159,5.319999999999999,1.34,0.0,0.0,0.0,0.0
,n1141474,0.0,0.0,0.0,0.0,0.0,0.0
,l3172805,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,m1026661,0.0,0.0,0.0,0.0,0.0,0.0
,p827560,0.0,0.0,0.0,0.0,0.0,0.0
,m1026713,0.0,0.0,0.0,0.0,0.0,0.0
,m1026734,0.0,0.0,0.0,0.0,0.0,0.0
,l3065696,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,m1026777,0.0,0.0,0.0,0.0,0.0,0.0
,l3233353,5.32,1.34,0.0,0.0,0.0,0.0
,l2973169,5.32,1.33,0.0,0.0,0.0,0.0
,n1140524,0.0,0.0,0.0,0.0,0.0,0.0
,l2895461,8.87,2.23,0.0,0.0,0.0,0.0
,m1026812,0.0,0.0,0.0,0.0,0.0,0.0
21483138a0b,l3122847,5.32,1.33,0.0,0.0,0.0,0.0
,m1026820,0.0,0.0,0.0,0.0,0.0,0.0
,m1026823,0.0,0.0,0.0,0.0,0.0,0.0
21399762a0b,l2879087,5.319999999999999,1.34,0.0,0.0,0.0,0.0
,m1026847,0.0,0.0,0.0,0.0,0.0,0.0
,l2673311,8.87,2.23,0.0,0.0,0.0,0.0
,m1026848,0.0,0.0,0.0,0.0,0.0,0.0
21397005a0b,l2935557,13.299999999999999,3.33,0.0,0.0,0.0,0.0
,n1147862,0.0,0.0,0.0,0.0,0.0,0.0
,m1026874,0.0,0.0,0.0,0.0,0.0,0.0
21397067a0b,l2729413,5.32,1.33,0.0,0.0,0.0,0.0
,m1026880,0.0,0.0,0.0,0.0,0.0,0.0
21470326a0b,l2766748,5.32,1.33,0.0,0.0,0.0,0.0
,p860847,0.0,0.0,0.0,0.0,0.0,0.0
,n1147864,0.0,0.0,0.0,0.0,0.0,0.0
,l3216337,5.32,1.34,0.0,0.0,0.0,0.0
,m3729981,0.0,0.0,0.0,0.0,0.0,0.0
,n1147865,0.0,0.0,0.0,0.0,0.0,0.0
,l2726983,13.3,3.33,0.0,0.0,0.0,0.0
,m1027092,0.0,0.0,0.0,0.0,0.0,0.0
,l2689727,0.0,0.0,0.0,0.0,0.0,0.0
,l3140238,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,m1027123,0.0,0.0,0.0,0.0,0.0,0.0
,n1134469,0.0,0.0,0.0,0.0,0.0,0.0
321159a0b,l3008248,5.32,1.33,0.0,0.0,0.0,0.0
,m1047322,0.0,0.0,0.0,0.0,0.0,0.0
,l3048211,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,p827532,0.0,0.0,0.0,0.0,0.0,0.0
,m1047326,0.0,0.0,0.0,0.0,0.0,0.0
,m1047338,0.0,0.0,0.0,0.0,0.0,0.0
,l2691953,5.32,1.33,0.0,0.0,0.0,0.0
,m1047342,0.0,0.0,0.0,0.0,0.0,0.0
21395962a0b,l3197645,8.87,2.22,0.0,0.0,0.0,0.0
,m1047403,0.0,0.0,0.0,0.0,0.0,0.0
,m1047404,0.0,0.0,0.0,0.0,0.0,0.0
228532641a0b,l3091052,13.3,3.33,0.0,0.0,0.0,0.0
,m1047419,0.0,0.0,0.0,0.0,0.0,0.0
,l2973157,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
,m1047433,0.0,0.0,0.0,0.0,0.0,0.0
,m1047434,0.0,0.0,0.0,0.0,0.0,0.0
,m1047435,0.0,0.0,0.0,0.0,0.0,0.0
,l2970841,0.0,0.0,0.0,0.0,0.0,0.0
,p1164481,0.0,0.0,0.0,0.0,0.0,0.0
,n1136660,0.0,0.0,0.0,0.0,0.0,0.0
,m1047671,0.0,0.0,0.0,0.0,0.0,0.0
,n1136999,0.0,0.0,0.0,0.0,0.0,0.0
,p859135,0.0,0.0,0.0,0.0,0.0,0.0
,m1047702,0.0,0.0,0.0,0.0,0.0,0.0
,n1137001,0.0,0.0,0.0,0.0,0.0,0.0
,n1137002,0.0,0.0,0.0,0.0,0.0,0.0
,m1047707,0.0,0.0,0.0,0.0,0.0,0.0
,m1047718,0.0,0.0,0.0,0.0,0.0,0.0
,m1047721,0.0,0.0,0.0,0.0,0.0,0.0
,m1047723,0.0,0.0,0.0,0.0,0.0,0.0
,m1047729,0.0,0.0,0.0,0.0,0.0,0.0
,l3066804,13.3,3.34,0.0,0.0,0.0,0.0
,m1047744,0.0,0.0,0.0,0.0,0.0,0.0
,l3085395,5.32,1.33,0.0,0.0,0.0,0.0
,l2804253,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
,l2748129,13.3,3.33,0.0,0.0,0.0,0.0
,l3235253,8.87,2.22,0.0,0.0,0.0,0.0
2148633a0b,l2991905,13.3,3.34,0.0,0.0,0.0,0.0
,n1139255,0.0,0.0,0.0,0.0,0.0,0.0
,p827574,0.0,0.0,0.0,0.0,0.0,0.0
,m1069465,0.0,0.0,0.0,0.0,0.0,0.0
337650a0b,l3010561,5.319999999999999,1.3399999999999999,0.0,0.0,0.0,0.0
,m1069466,0.0,0.0,0.0,0.0,0.0,0.0
,n1139264,0.0,0.0,0.0,0.0,0.0,0.0
,m1069467,0.0,0.0,0.0,0.0,0.0,0.0
21382992a0b,l3197654,8.87,2.23,0.0,0.0,0.0,0.0
226193298a0b,l2820533,8.87,2.23,0.0,0.0,0.0,0.0
,n1136360,0.0,0.0,0.0,0.0,0.0,0.0
,n1136361,0.0,0.0,0.0,0.0,0.0,0.0
,l3104144,3.55,0.89,0.0,0.0,0.0,0.0
2120786a0b,l2841628,8.870000000000001,2.22,0.0,0.0,0.0,0.0
,p895105,0.0,0.0,0.0,0.0,0.0,0.0
,m1089144,0.0,0.0,0.0,0.0,0.0,0.0
,p827522,0.0,0.0,0.0,0.0,0.0,0.0
,l3010557,5.32,1.33,0.0,0.0,0.0,0.0
,m1108483,0.0,0.0,0.0,0.0,0.0,0.0
,m1108486,0.0,0.0,0.0,0.0,0.0,0.0
,n1142098,0.0,0.0,0.0,0.0,0.0,0.0
,p829797,0.0,0.0,0.0,0.0,0.0,0.0
,l3067447,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,m1108489,0.0,0.0,0.0,0.0,0.0,0.0
,n1142101,0.0,0.0,0.0,0.0,0.0,0.0
,p829798,0.0,0.0,0.0,0.0,0.0,0.0
,m1108507,0.0,0.0,0.0,0.0,0.0,0.0
,l3108449,5.32,1.34,0.0,0.0,0.0,0.0
,p901934,0.0,0.0,0.0,0.0,0.0,0.0
,p829986,0.0,0.0,0.0,0.0,0.0,0.0
,m1125903,0.0,0.0,0.0,0.0,0.0,0.0
21389237a0b,l2989565,8.870000000000001,2.23,0.0,0.0,0.0,0.0
,m1125904,0.0,0.0,0.0,0.0,0.0,0.0
,n1142108,0.0,0.0,0.0,0.0,0.0,0.0
,l2842379,13.299999999999999,3.33,0.0,0.0,0.0,0.0
,p901941,0.0,0.0,0.0,0.0,0.0,0.0
,l3011229,5.32,1.33,0.0,0.0,0.0,0.0
356805a0b,l3195321,5.32,1.33,0.0,0.0,0.0,0.0
,m1126017,0.0,0.0,0.0,0.0,0.0,0.0
21382813a0b,l2748781,13.3,3.34,0.0,0.0,0.0,0.0
,m1126023,0.0,0.0,0.0,0.0,0.0,0.0
356808a0b,l3101782,13.3,3.34,0.0,0.0,0.0,0.0
,l2992657,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
21482431a0b,l2917359,5.319999999999999,1.3399999999999999,0.0,0.0,0.0,0.0
21474556a0b,l3086098,17.740000000000002,4.45,0.0,0.0,0.0,0.0
,p895080,0.0,0.0,0.0,0.0,0.0,0.0
,l3217056,17.74,4.44,0.0,0.0,0.0,0.0
,l3312692,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,n1140824,0.0,0.0,0.0,0.0,0.0,0.0
226101460a0b,l2857591,5.32,1.3299999999999998,0.0,0.0,0.0,0.0
2224192013a0b,l3632979,5.32,1.33,0.0,0.0,0.0,0.0
,p1123251,0.0,0.0,0.0,0.0,0.0,0.0
,l3649306,13.299999999999999,3.33,0.0,0.0,0.0,0.0
339018a0b,l2729424,5.32,1.33,0.0,0.0,0.0,0.0
,l3160114,5.32,1.33,0.0,0.0,0.0,0.0
,l3010568,8.87,2.23,0.0,0.0,0.0,0.0
,l2929261,5.32,1.33,0.0,0.0,0.0,0.0
,p827500,0.0,0.0,0.0,0.0,0.0,0.0
,n1140517,0.0,0.0,0.0,0.0,0.0,0.0
226194093a0b,l3157718,5.319999999999999,1.3299999999999998,0.0,0.0,0.0,0.0
,n1140528,0.0,0.0,0.0,0.0,0.0,0.0
,l2710518,8.87,2.22,0.0,0.0,0.0,0.0
,l2936212,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
356809a0b,l2936214,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
21389831a0b,l2674051,5.32,1.33,0.0,0.0,0.0,0.0
,n1142110,0.0,0.0,0.0,0.0,0.0,0.0
,n1142111,0.0,0.0,0.0,0.0,0.0,0.0
2150189a0b,l2729412,8.87,2.22,0.0,0.0,0.0,0.0
225533531a0b,l2685805,8.87,2.23,0.0,0.0,0.0,0.0
,l2710536,8.87,2.22,0.0,0.0,0.0,0.0
,l2895489,0.0,0.0,0.0,0.0,0.0,0.0
,n1147866,0.0,0.0,0.0,0.0,0.0,0.0
,l2917333,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
,l3251799,13.3,3.33,0.0,0.0,0.0,0.0
,n1136664,0.0,0.0,0.0,0.0,0.0,0.0
2127253a0b,l3085401,13.3,3.33,0.0,0.0,0.0,0.0
,n1141479,0.0,0.0,0.0,0.0,0.0,0.0
260552a0b,l3198348,17.740000000000002,4.4399999999999995,0.0,0.0,0.0,0.0
,n1136665,0.0,0.0,0.0,0.0,0.0,0.0
225533162a0b,l2685809,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
,221-240988,0.0,0.0,0.0,0.0,0.0,0.0
21197413c0b,l3141411,0.0,0.0,0.0,0.0,30.52,7.65
,221-240991,0.0,0.0,0.0,0.0,0.0,0.0
21373784a0b,l3066817,17.74,4.45,0.0,0.0,0.0,0.0
,221-306686,0.0,0.0,0.0,0.0,0.0,0.0
21459640c0b,l2970258,0.0,0.0,0.0,0.0,15.260000000000002,3.83
,221-306687,0.0,0.0,0.0,0.0,0.0,0.0
21467859b0b,l2916625,0.0,0.0,14.59,3.66,0.0,0.0
